Дата,Текст
2025-05-16 14:03:47,"**ЦБ РФ зарегистрировал допэмиссию акций VK**

Банк России зарегистрировал дополнительный выпуск акций МКПАО ""ВК"" (технологический холдинга VK), говорится в сообщении компании.

Выпуску присвоен государственный регистрационный номер 1-01-16753-А-002D от 16.05.2025 года.

В рамках допэмиссии VK планирует привлечь до 115 млрд рублей и направить полученные средства на снижение долговой нагрузки.

@ifax_go"
2025-05-16 13:51:45,"**Размер годового дохода для статуса ""квала"" составит 12 млн рублей - Мамута**

Банк России решил установить минимальную планку по критерию годового дохода для получения статуса квалифицированного инвестора на уровне 12 млн рублей, сообщил руководитель Службы по защите прав потребителей и обеспечению доступности финансовых услуг ЦБ Михаил Мамута.

__""Да, мы снизили его до 12 млн рублей""__, - сказал Мамута журналистам в кулуарах конференции НАУФОР ""Российский фондовый рынок 2025"".

➖Регулятор в марте опубликовал проект указания с новыми критериями для квалифицированных инвесторов. Документ, в частности, предполагал возможность получения этого статуса при среднем размере дохода за два последних года на уровне не менее 20 млн рублей (без учета средств от продажи недвижимости). В комбинации с образовательным критерием, ученой степенью или при прохождении усложненного тестирования порог годового дохода предлагалось установить на уровне 6 млн рублей.

➖НАУФОР предложенный регулятором размер ежегодного дохода не поддержала. Согласно направленным в ЦБ в конце марта замечаниям к проекту указания, ассоциация выступала за планку в 6 млн рублей и ее понижение до 3 млн рублей при комбинировании с образовательным критерием, научной степенью или подтверждением наличия знаний.

@ifax_go"
2025-05-16 13:42:55,"**🔺Рынок акций РФ позитивно отреагировал на итоги завершившихся российско-украинских переговоров**

Российский рынок акций, снижавшийся к середине торгов в пятницу почти на 2%, перешел к умеренному росту, позитивно отреагировав на итоги завершившихся 16 мая в Стамбуле российско-украинских переговоров.

К 16:36 МСК индекс МосБиржи составил 2873,88 пункта (+1,19%), индекс РТС - 1127,25 пункта (+1,19%); цены большинства ""голубых фишек"" на Мосбирже демонстрировали к этому моменту позитивную динамику в пределах 5,3%.

@ifax_go"
2025-05-16 13:11:27,"**Банк России не планирует ужесточать ограничения на торгах выходного дня **

__""Оставляя тот дизайн, который есть, мы не планируем (ужесточать ограничения - ИФ). Если по каким-то причинам мы вдруг придем к тому, с чем обращаются участники рынка, о том, что 3% (диапазон ценовых границ - ИФ) они хотят больше сделать для разных бумаг, вполне возможно, нам придется додумывать какие-то дополнительные требования, чтобы снять те риски, которые связаны с отсутствием торгов на срочном рынке в выходные дни"",__ - заявил зампред ЦБ Филипп Габуния журналистам в кулуарах конференции НАУФОР ""Российский фондовый рынок 2025"".

Он отметил, что регулятор скептично относится к расширению диапазона ценовых границ на торгах в выходные.

@ifax_go"
2025-05-16 12:54:52,"**""Русал"" разместил облигации на 11,2 млрд юаней**

МКПАО ""Объединенная компания ""Русал"" завершило размещение двухлетних облигаций серии БО-001Р-14 с офертой через год объемом 11 млрд 203,427 млн юаней, сообщил эмитент на ленте раскрытия информации.

Сбор заявок на выпуск прошел 14 мая без премаркетинга. Ставка 1-4-го квартальных купонов установлена на уровне 12% годовых. Номинал одной облигации - 1 тыс. юаней.

Организатором и андеррайтером выступил Газпромбанк.

""Эксперт РА"" присвоило эмиссии кредитный рейтинг ruA+.

@ifax_go"
2025-05-16 11:51:40,"**Набиуллина сообщила о подготовке к IPO десятков компаний**

__""Конечно, сейчас бросается в глаза пауза в IPO. Если у нас в 2023-2024 годах был разгон размещений, то в этом году у нас только одно IPO, одно SPO. Наверное, это естественный процесс. Многие компании, вернее, несколько десятков компаний, мы знаем, готовятся к размещениям на рынке, но сейчас выжидают, когда рынок пойдет к росту""__, - заявила глава ЦБ Эльвира Набиуллина, выступая на конференции НАУФОР ""Российский фондовый рынок 2025"".

В 2024 году, согласно статистике ЦБ, состоялось 19 сделок (15 IPO и 4 SPO) на общую сумму свыше 100 млрд руб. При этом на фоне ужесточения денежно-кредитной политики активность на рынке начала постепенно снижаться еще в прошлом году, а в этом практически замерла.

Глава ЦБ отметила, что __""перезагрузка в сторону рынка капитала""__ происходит, но нужно ускорить ее темпы. __""Почему надо ускорять? На самом деле, это необходимость для нашей экономики, в том числе для хорошо закредитованных компаний. Им нужно больше привлекать с рынка капитала. И для экономики, для компаний, долевое финансирование принципиально важно"",__ - считает глава Банка России.

Поэтому принципиальными в такой ситуации, по мнению Набиуллиной, являются сигналы со стороны государства - готовность выводить на биржу госкомпании. __""Не только изменение механизма господдержки, когда поддерживаются не только кредитное финансирование, но и долевое финансирование, и даже привлечение облигаций с рынка, но и постепенный выход на IPO госкомпаний. Это тоже очень важно""__, - подчеркнула она.

@ifax_go"
2025-05-16 11:38:56,"**🔻Золото падает на 1,5% и завершает неделю в минусе**

Фьючерсы на золото резко дешевеют в пятницу и завершают неделю в минусе на фоне укрепления доллара и снижения напряженности в торговых отношениях между США и Китаем.

Котировки июньских фьючерсов на золото на бирже Comex к 14:20 мск понизились на 1,5% - до $3177 за тройскую унцию. За неделю драгметалл подешевел примерно на 4%.

В начале недели стало известно, что США и Китай договорились о временном снижении импортных тарифов на 90 дней. Это снизило спрос на защитные активы, включая золото, и привело к росту курса американской валюты.

Рассчитываемый ICE индекс DXY, показывающий динамику доллара относительно других основных мировых валют, с начала недели прибавил порядка 0,4%.

@ifax_go"
2025-05-16 11:16:04,"**В ЦБ считают, что объем субсидий на IPO должен быть на старте сопоставим с субсидиями по кредитам**

__""Мы некоторое время назад предложили предоставлять субсидии не только на кредиты, но и тем эмитентам, которые выходят на рынок акций. В настоящее время у нас в достаточно весомой стадии находятся договоренности с Минфином. Мы обсуждали предложения с Минфином, и Минфин готовит соответствующие изменения вместе с рядом других федеральных органов исполнительной власти. Чтобы внести изменения в программы субсидирования, которые позволят субсидии предоставлять и, соответственно, по размещению акций. Надеюсь, что в ближайшее время документ появится"",__ - сказал первый зампред Банка России Владимир Чистюхин журналистам в кулуарах конференции НАУФОР ""Российский фондовый рынок 2025"".

__""Самое важное, чтобы на данном этапе это было сопоставимо с объемом тех субсидий, которые предоставляются по кредитам. Чтобы это были относительно равноценные продукты. И второе - мы обсуждаем тему того, чтобы в будущем, возможно, субсидии на акции стали основным инструментом субсидирования"",__ - сообщил первый зампред ЦБ.

@ifax_go"
2025-05-16 10:50:26,"**🗣Снятие ограничений для ""неквалов"" на инвестирование в иностранные акции сейчас не рассматривается - ЦБ РФ**

__""Мы не рассматриваем в настоящее время этот вопрос. Нам представляется, что те риски, которые сегодня существуют с точки зрения приобретения неквалифицированными инвесторами иностранных ценных бумаг, крайне высоки. Мы считаем, что для того, чтобы инвестор не попадал в неприятную ситуацию, связанную с блокировкой этих ценных бумаг, такого рода полномочия в обратную сторону предоставлять необходимости нет""__, - заявил первый зампред ЦБ Владимир Чистюхин журналистам в кулуарах конференции НАУФОР ""Российский фондовый рынок 2025"".

Банк России ранее ограничил для неквалифицированных инвесторов возможность приобретения иностранных ценных бумаг, за исключением выпущенных эмитентами из стран Евразийского экономического союза и международными финансовыми организациями, которые учитываются в инфраструктуре ЕАЭС.

@ifax_go"
2025-05-16 09:34:48,"🥩**Выручка группы ""Черкизово"" в I квартале выросла на 11,2%**

Выручка группы ""Черкизово"", одного из ведущих производителей мясной продукции в РФ, в первом квартале этого года составила 65,386 млрд рублей, что на 11,2% больше, чем за аналогичный период прошлого года (58,792 млрд рублей), сообщает компания.

EBITDA компании снизилась на 9%, до 8,289 млрд рублей с 9,143 млрд рублей годом ранее. Скорректированный чистый убыток составил 0,15 млрд рублей против 3,46 млрд рублей прибыли.

Как поясняется в сообщении, сочетание высоких процентных расходов и показателя EBITDA на уровне ниже прогнозируемого привело к тому, что компания показала чистый убыток в первом квартале.

@ifax_go"
2025-05-16 09:30:56,"**Набиуллина сообщила, что необходимости серьезно корректировать ИИС-3 сейчас нет**

Банк России не видит необходимости в существенной модернизации механизма индивидуальных инвестиционных счетов третьего типа (ИИС-3), заявила глава ЦБ Эльвира Набиуллина на конференции НАУФОР ""Российский фондовый рынок 2025"".

__""Что касается серьезной трансформации ИИС-3, нет, мы на эту тему не думаем. Мы считаем, что нам надо дать этому инструменту показать свою привлекательность. Каких-то качественных, радикальных изменений здесь не предполагаем"", __- сказала она.

Закон о запуске ИИС нового типа (ИИС-3) заработал с 1 января 2024 года. Этот инструмент объединяет налоговые льготы ИИС-1 и ИИС-2 (в сумме внесенных средств и в сумме положительного финансового результата), однако минимальный срок ведения счета для их получения увеличился. В 2024-2026 годах он должен составить пять лет, а затем постепенно срок повысится до десяти лет. Открытые до 2024 года счета первых двух типов можно продолжать использовать на прежних условиях или трансформировать в ИИС-3 с зачетом срока ведения.

@ifax_go"
2025-05-16 09:15:32,"🗣**Совкомбанк планирует поддерживать капитал в 2025 году за счет прибыли**

Совкомбанк планирует поддерживать достаточность капитала в 2025 году за счет заработанной прибыли, проводить дополнительную эмиссию акций не планирует, сообщил управляющий директор банка Андрей Оснос на конференц-звонке в пятницу.

__""За счет чистой прибыли, за счет регулярного бизнеса (банк будет поддерживать капитал - ИФ). Допэмиссию мы не планируем на сегодняшний день"",__ - сказал он.

Оснос отметил, что с учетом замедления роста кредитования дополнительный капитал банку не требуется.

__""Для того чтобы привлекать дополнительный акционерный капитал, нужно понимать, куда его разместить. С учетом того, что кредитование замедлилось, а мы стараемся переложиться в менее капиталоемкие виды бизнеса, фокусируемся на них, глупо привлекать дополнительный капитал в такой ситуации. Никто ничего не может исключать, конечно, но на сегодняшний день таких планов нет"",__ - добавил он.

@ifax_go"
2025-05-16 08:51:30,"**Компания ""Ламбумиз"" планирует часть чистой прибыли направить на дивиденды по итогам 2024 года**

Компания ""Ламбумиз"" (крупный производитель картонной упаковки для молока и молочной продукции в РФ) планирует часть чистой прибыли направить на выплату дивидендов по итогам 2024 года.

__""Мы планируем распределить часть прибыли на дивиденды, но мы пока не определились, какая это будет часть"",__ - сообщила финансовый директор компании Татьяна Комиссарова на вебинаре в пятницу.

По ее словам, согласно дивидендной политике, минимальный уровень выплат - 10% от чистой прибыли.__ ""При принятии решения мы, конечно, учтем то, что находимся в активной инвестиционной фазе по нашему проекту. Но тем не менее какую-то часть прибыли мы намерены распределить (на дивиденды - ИФ) по итогам 2024 года""__, - заявила Комиссарова.

@ifax_go"
2025-05-16 08:28:35,"**ЦБ в ближайшее время планирует согласовать с правительством параметры ЭПР по криптовалюте** 

__""Инвестиции непосредственно в криптовалюты - они потребуют изменения регулирования, они потребуют отдельной инфраструктуры. На наш взгляд, это должно осуществляться в рамках экспериментального правового режима и доступно только особо квалифицированным инвесторам. Мы сейчас обсуждаем, кто могут быть эти особо квалифицированные инвесторы, какие критерии. Потому что это должны быть инвесторы, для которых риски высокой волатильности, а действительно инвестиции непосредственно в криптовалюты - это риски высокой волатильности, риски блокировок, что эти риски, если они реализуются, не будут критичны для инвестора"",__ - заявила глава ЦБ Эльвира Набиуллина во время выступления на конференции НАУФОР.

Регулятор в марте сообщил, что направил в правительство предложение разрешить сделки с криптовалютами внутри экспериментального правового режима (ЭПР) для категории ""особо квалифицированных"" инвесторов. Это новый статус, который, как предполагается, смогут получить граждане, если их инвестиции в ценные бумаги и депозиты превышают 100 млн рублей или если их доходы за прошлый год составили больше 50 млн рублей.

__""Мы ожидаем, что в ближайшее время сможем согласовать это с правительством и уже отработать в рамках экспериментального правового режима"",__ - добавила она.

@ifax_go"
2025-05-16 08:19:48,"🗣**ЦБ против развития рынка акций ценой увеличения рисков для будущих пенсионеров **

__""Вы предлагаете, вы прямо это сказали, развитие рынка акций за счет повышения риска для будущих пенсионеров. Мы с этим никогда не согласимся. Мы помним прекрасно, проходили вместе с вами, скажем мягко, наведение порядка в негосударственных пенсионных фондах, когда пенсионные фонды брали на себя достаточно много риска, и те механизмы, от которых вы предлагаете отказаться, - это как раз страховка для того, чтобы не вернуться в эту ситуацию"",__ - отреагировала глава ЦБ Эльвира Набиуллина на конференции НАУФОР ""Российский фондовый рынок 2025"" на вопрос президента НАУФОР Алексея Тимофеева о возможности позволить НПФ больше риска при инвестициях в акции.

__""Что значит оказаться от фидуциарной ответственности, к примеру, это означает возврат к ситуации 2018 года, когда отдельные негосударственные пенсионные фонды покупали заведомо невыгодные для будущих пенсионеров активы без всякой ответственности""__, - добавила она.

ЦБ не собирается отказываться и от стресс-тестирования, отметила Набиуллина. __""Мы собираемся, наоборот, развивать этот механизм, потому что этот механизм позволяет убедиться, что права пенсионеров будут защищены в любой сложной ситуации, даже в случае возникновения шоков, которых у нас бывает немало"",__ - подчеркнула она.

@ifax_go"
2025-05-16 07:15:21,"**🇷🇺Рынок акций РФ открылся в основную сессию ростом индексов МосБиржи и РТС на 0,2%**

Рынок акций РФ на старте торгов основной сессии на МосБирже в пятницу умеренно подрос в рамках коррекции после отката накануне из-за неопределенности с началом переговоров РФ-Украина по урегулированию военного конфликта. Индексы МосБиржи и РТС за минуту основных торгов подросли на 0,2%, лидируют в росте акции ""ФосАгро"" (+2,4%), ""Аэрофлота"" (+0,7%), ПАО ""Полюс"" (+0,7%).

К 10:01 МСК индекс МосБиржи составил 2846,48 пункта (+0,2%), индекс РТС - 1116,49 пункта (+0,2%); цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 0,6%.

Официальный курс доллара США, установленный ЦБ РФ с 16 мая, составляет 80,3134 руб. (+8,97 копейки).

@ifax_go"
2025-05-16 07:10:15,"**Рубль утром опускается в паре с юанем на фоне дешевеющей нефти**

По итогам первой минуты торгов курс юаня составил 11,141 руб. (+2,4 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 2,67 коп. ниже уровня действующего официального курса.

@ifax_go"
2025-05-16 06:57:37,"**Совкомбанк в I квартале сократил чистую прибыль по МСФО вдвое**

Совкомбанк в I квартале 2025 года сократил чистую прибыль по МСФО вдвое - до 12,5 млрд рублей по сравнению с 25 млрд рублей за аналогичный период 2025 года, следует из отчета банка.

Результат оказался ниже консенсус-прогноза аналитиков, предполагавшего снижение чистой прибыли в январе-марте текущего года в 1,9 раза - до 13,5 млрд рублей.

Совкомбанк напоминает, что в I квартале 2024 года в прибыли была большая доля нерегулярной составляющей. Регулярная прибыль в январе-марте текущего года выросла на 5% - до 13 млрд рублей по сравнению с 12 млрд рублей регулярной прибыли за аналогичный период 2024 года, отмечается в сообщении банка.

Рентабельность капитала в I квартале 2025 года сократилась до 14,7% с 35,6% годом ранее.

Совкомбанк планирует в 2025 году увеличить чистую прибыль к 2024 году, говорится в сообщении банка.

@ifax_go"
2025-05-16 06:12:27,"**Банк ""Санкт-Петербург"" в I квартале увеличил чистую прибыль по МСФО на 19,3%**

Банк ""Санкт-Петербург"" в I квартале 2025 года получил чистую прибыль по МСФО в размере 15,5 млрд рублей, что на 19,3% больше показателя аналогичного периода прошлого года, говорится в сообщении кредитной организации.

Результат оказался выше консенсус-прогноза аналитиков, предполагавшего рост чистой прибыли в январе-марте текущего года на 13,1% - до 14,7 млрд рублей.

Рентабельность капитала (ROАE) в I квартале 2025 года составила 30,1% по сравнению с 29% за аналогичный период прошлого года.

@ifax_go"
2025-05-16 06:05:50,"**🛢Brent подорожала до $64,8 за баррель**

Цены на нефть повышаются утром в пятницу после заметного снижения накануне.

Стоимость июльских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 8:05 мск составляет $64,8 за баррель, что на $0,27 (0,42%) выше, чем на закрытие предыдущих торгов. 

Фьючерсы на нефть WTI на июнь на электронных торгах Нью-Йоркской товарной биржи подорожали к этому времени на $0,26 (0,42%), до $61,88 за баррель. 

@ifax_go"
2025-05-16 05:56:00,"**HeadHunter ожидает выплату промежуточных дивидендов за I полугодие в размере около 200 рублей/акция**

HeadHunter может выплатить своим акционерам промежуточные дивиденды за I полугодие, приводятся в отчетности слова CEO компании Дмитрия Сергиенкова.

По его словам, дивиденды могут составить около 200 рублей/акция.

__""Мы также демонстрируем устойчиво высокую рентабельность, позволяющую генерировать стабильный денежный поток и возвращать его акционерам в виде регулярных дивидендов несмотря на макроситуацию. В частности, мы ожидаем, что промежуточные дивиденды по итогам первого полугодия 2025 года составят около 200 рублей на акцию"",__ - сказал он.

Начиная с 2025 года компания планирует выплачивать дивиденды два раза в год.

Выплата промежуточных дивидендов за I полугодие ожидается в III квартале этого года, добавил Сергиенков.

@ifax_go"
2025-05-16 05:48:41,"💼**HeadHunter в I квартале нарастил выручку на 11,7%, скорр. EBITDA снизилась на 2%**

Выручка МКПАО ""Хэдхантер"" (HeadHunter, HH) в I квартале 2025 года увеличилась на 11,7% - до 9,6 млрд рублей, сообщила компания.

Скорректированная EBITDA сократилась на 1,9% и составила 4,9 млрд рублей. Рентабельность показателя снизилась до 51,2% с 58,3% в I квартале 2024 года.

Скорректированная чистая прибыль HH снизилась на 13% - до 4,4 млрд рублей.

Все показатели HH оказалась на уровне консенсус-прогноза ""Интерфакса"".

__Фото: презентация МКПАО ""Хэдхантер""__

@ifax_go"
2025-05-16 05:44:41,"🇺🇸**Dow Jones и S&P 500 умеренно выросли в четверг**

Американские фондовые индексы закрылись с разнонаправленными изменениями в четверг, инвесторы оценивали новости корпоративного сектора и макроэкономические статданные.

Цены производителей в США (индекс PPI) в апреле сократились на 0,5% по сравнению с предыдущим месяцем. Это первое снижение показателя с октября 2023 года и самое значительное за пять лет (с апреля 2020 года). Падение стало неожиданностью для аналитиков, которые в среднем прогнозировали повышение на 0,2%.

__""Если вы ждете стагфляции, эти данные не подтверждают ваши ожидания,__ - сказал Джейми Кокс из Harris Financial Group. - __Рост экономики замедляется, однако тренд на дезинфляцию никуда не делся"".__

🔺Индекс Dow Jones повысился на 0,65% и составил 43222,75 пункта.

🔺S&P 500 вырос на 0,41% - до 5916,93 пункта.

🔻Nasdaq потерял 0,18% и составил 19112,32 пункта.

@ifax_go"
2025-05-15 17:20:38,"**Краткий обзор экономической повестки дня:**

🔹 Правительство РФ расширило перечень экономически значимых организаций (ЭЗО), включив в него структуру ""Альфа-групп"" - ООО ""Альфа инвестиции"". 

🔹 Выручка ПАО ""Ростелеком"" по МСФО в I квартале составила 190,1 млрд рублей, увеличившись на 9% год к году.

🔹 Сбербанк в январе-апреле 2025 года увеличил чистую прибыль по РСБУ на 9,5% год к году - до 542,3 млрд руб., в апреле чистая прибыль выросла на 5,1% - до 137,8 млрд руб.

🔹 ""Московская биржа"" 16 мая добавит шесть акций российских компаний в перечень ценных бумаг, доступных на утренней и вечерней сессиях.

🔹 Чистая прибыль ПАО ""Юнипро"" по РСБУ в январе-марте 2025 года снизилась на 9% год к году - до 11,27 млрд руб.

🔹 Акционеры ""ЛУКОЙЛа"" на годовом собрании акционеров 15 мая утвердили выплату финальных дивидендов по результатам 2024 года в размере 541 рубль на одну обыкновенную акцию.

🔹 Совет директоров MKПAO ""Юнайтед Медикал Груп"" рекомендовал не выплачивать дивиденды по результатам 2024 года, ГОСА состоится 20 июня.

🔹 Совет директоров ""ФосАгро"" рекомендовал выплатить дивиденды в размере 201 руб. на акцию по результатам I квартала 2025 года.

🔹 Скорректированная EBITDA ""ФосАгро"" по МСФО в I квартале выросла на 72% к уровню прошлого года и на 36% к показателю предыдущего квартала, до 65,2 млрд рублей.

#итогидня
@ifax_go"
2025-05-15 15:56:24,"🇷🇺**Рынок акций РФ в четверг упал до 2840п по индексу МосБиржи **

Рынок акций РФ в четверг снизился на фоне опасений длительности переговорного процесса между РФ и Украиной по мирному завершению конфликта, инвесторы ожидали новостей с первого раунда переговоров; фактором давления выступила подешевевшая нефть. Индекс МосБиржи откатился к 2840 пунктам, к уровню недельной давности; локомотивом снижения выступили акции ""Газпрома"" (-4,4%).

По итогам основных торгов индекс МосБиржи составил 2840,05 пункта (-2,9%), индекс РТС - 1113,98 пункта (-3%); цены большинства ""голубых фишек"" на Мосбирже снизились в пределах 6,2%.

Официальный курс доллара США, установленный ЦБ РФ с 16 мая, составил 80,3134 руб. (+8,97 копейки).

@ifax_go"
2025-05-15 15:53:14,"**Скорректированная EBITDA ""ФосАгро"" в I квартале выросла на 72% год к году**

Скорректированная EBITDA ""ФосАгро"" по МСФО в I квартале выросла на 72% к уровню прошлого года и на 36% к показателю предыдущего квартала, до 65,2 млрд рублей, следует из сообщения компании.

Результат оказался чуть лучше консенсус-прогноза ""Интерфакса"" (63,8 млрд рублей).

Свободный денежный поток ""ФосАгро"" составил 34,8 млрд рублей против отрицательного показателя кварталом ранее.

Соотношение чистого долга к показателю EBITDA группы на конец отчетного периода снизилось до 1,41х.

@ifax_go"
2025-05-15 15:21:51,"🌾**СД ""ФосАгро"" рекомендовал дивиденды за I квартал в 201 руб. на акцию**

Совет директоров ""ФосАгро"" рекомендовал выплатить дивиденды в размере 201 руб. на акцию по результатам I квартала 2025 года, сообщила компания.

В качестве даты закрытия реестра для получения дивидендов рекомендовано установить 5 июля.

Аналитики, опрошенные ""Интерфаксом"", прогнозировали квартальные дивиденды компании в диапазоне 135-195 руб. на акцию.

@ifax_go"
2025-05-15 15:06:12,"🇺🇸**Рынок акций США снижается на статданных, корпоративных новостях**

Американские фондовые индексы снижаются в начале торгов в четверг, инвесторы оценивают новости корпоративного сектора и макроэкономические статданные.

Акции Walmart Inc. в начале торгов дешевеют на 4,1%. Крупнейший в Штатах ритейлер увеличил выручку на 2,5% в первом финансовом квартале и сократил чистую прибыль на 12%, при этом подтвердив прогнозы на текущий фингод.

Цена бумаг UnitedHealth Group рухнула на 15% на сообщении, что министерство юстиции США проводит уголовное расследование в отношении компании, касающееся практик работы со страховой программой Medicare Advantage.

🔻Индекс Dow Jones к 16:49 мск понизился на 0,4% и составил 41881,04 пункта.

🔻S&P 500 опустился на 0,46% - до 5865,62 пункта.

🔻Nasdaq потерял 0,89% и составил 18976,65 пункта.

@ifax_go"
2025-05-15 15:01:56,"🛢**Brent торгуется у $64,49 за баррель**

Падение цен на нефть несколько ослабло вечером в четверг, однако котировки продолжают резко снижаться на ожиданиях заключения соглашения между Ираном и США.

Стоимость июльских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 17:25 мск опустилась на $1,6 (2,42%), до $64,49 за баррель.

Фьючерсы на нефть WTI на июнь на торгах Нью-Йоркской товарной биржи подешевели к этому времени на $1,67 (2,64%), до $61,48 за баррель.

@ifax_go"
2025-05-15 15:00:31,"**Официальные курсы ЦБ РФ с 16 мая - 80,3134 руб./$1 и 90,1011 руб.****/EUR1**

@interfaxonline"
2025-05-15 13:25:58,"🇺🇸**Пауэлл предупредил о волатильной инфляции в будущем**

Сложившаяся в экономике ситуация указывает на то, что Федеральной резервной системе, возможно, придется столкнуться с внезапными потрясениями в сфере предложения в ближайшие годы, заявил председатель ФРС Джером Пауэлл.

По его словам, долгосрочные процентные ставки сейчас существенно выше, чем в десятилетний период после глобального финансового кризиса 2007-8 годов.

__""Более высокие реальные ставки также могут отражать возможность того, что инфляция в будущем может оказаться более волатильной, чем в 2010-е годы"",__ - сказал Пауэлл, выступая на конференции в четверг.

Ключевая процентная ставка Федрезерва сейчас находится в диапазоне от 4,25% до 4,5%.

Также Пауэлл в своем выступлении затронул тему пересмотра стратегии ФРС, которая проводится каждые пять лет. Действующая стратегия, позволяющая центробанку допустить краткосрочное превышение целевого уровня инфляции в 2%, была принята в 2019 году, когда основным опасением для развитых экономик была слишком низкая инфляция.

По словам Пауэлла, новая стратегия будет учитывать опыт резкого ускорения инфляции в период после пандемии коронавируса.

@ifax_go"
