Дата,Текст
2025-03-14 08:22:45,"**Менеджмент Совкомбанка будет рекомендовать направить на выплату дивидендов за 2024 год 25% от прибыли**

__""Мы по дивидендам будем рекомендовать примерно как в прошлом году - 25% от чистой прибыли, но опять же будет все зависеть от ситуации на рынке, ситуации в телевизоре (геополитики - ИФ)"",__ - сообщил управляющий директор банка Андрей Оснос на конференц-звонке в пятницу.

Он подчеркнул, что в целом ситуация достаточно волатильная. __""Пока план такой - 25% прибыли прошлого года"",__ - отметил топ-менеджер.

Источниками выплаты дивидендов станут дивиденды дочерних подразделений банка, доходы страхового бизнеса. Также выплаты позволит осуществить присоединение к Совкомбанку ХКФ банка (работает под брендом Хоум банк), обладающего высокой достаточностью капитала, добавил Оснос.

@ifax_go"
2025-03-14 08:07:56,"**🏦ЦБ РФ повысил прогноз по прибыли банков на 2025 год до 3-3,5 трлн рублей**

ЦБ РФ повысил прогноз по прибыли банковского сектора на 2025 год до 3-3,5 трлн рублей с 2,7-3,2 трлн рублей ранее, говорится в аналитическом обзоре регулятора.

Банки в 2024 году получили рекордные 3,8 трлн рублей прибыли.
ЦБ прогнозирует, что прибыль банковского сектора в 2026 году составит 3,2-3,8 трлн рублей.

Чистая процентная маржа банков в 2025 году составит 4-4,4% (прогноз сохранен).

Стоимость риска по корпоративному портфелю в 2025 году ожидается на уровне 0,8-1,2%, розничному - 2,5-2,9% (прогнозы остались неизменными).

@ifax_go"
2025-03-14 08:02:23,"**📊ЦБ РФ понизил прогноз по потребкредитованию на 2025 год**

Банк России понизил прогноз по необеспеченному потребительскому кредитованию на 2025 год, не исключает его снижения на 1% или рост на 4%. Такие данные приводятся в аналитическом обзоре ЦБ по банковскому сектору за четвертый квартал 2024 года.

__""По-прежнему полагаем, что необеспеченное кредитование в этом году замедлится. Жесткие ДКУ и макропруденциальные меры приведут к сокращению как спроса на потребительские ссуды, так и выдач в сегментах с высоким ПДН. Поэтому диапазон прироста необеспеченного кредитования снижен до уровня от -1 до +4%"",__ - говорится в документе.

Ранее ЦБ ожидал рост этого вида кредитования в текущем году в диапазоне от 4% до 9%.

Диапазон прироста необеспеченного кредитования в 2026 году прогнозируется регулятором на уровне 4-9%.

@ifax_go"
2025-03-14 07:11:10,"**🇷🇺Рынок акций РФ открылся в основную сессию ростом индексов МосБиржи и РТС на 1,4%**

Рынок акций РФ на старте торгов основной сессии на МосБирже в пятницу сохраняет позитивный импульс вечера четверга благодаря ожиданиям урегулирования российско-украинского конфликта после заявления президента РФ Владимира Путина о готовности обсуждать прекращение боевых действий на Украине с условием, что оно должно привести к долгосрочному миру. Индексы Мосбиржи и РТС за минуту торгов выросли на 1,4% к уровню закрытия основной сессии предыдущего торгового дня; лидируют в росте акции ""Русала"" (+3,2%), ""ММК"" (+2,2%), АФК ""Система"" (+2,1%) и ПАО ""Полюс"" (+2,1%).

К 10:01 МСК индекс МосБиржи составил 3164,13 пункта (+1,4%), индекс РТС - 1150,75 пункта (+1,4%); цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 2%.

Официальный курс доллара США, установленный ЦБ РФ с 14 марта, составляет 86,619 руб. (-0,14 копейки).

@ifax_go"
2025-03-14 07:07:45,"**Рубль утром немного поднимается в паре с юанем в ожидании прогресса в урегулировании российско-украинского конфликта**

По итогам первой минуты торгов курс юаня составил 11,8185 руб. (-1,15 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 5,45 коп. ниже уровня действующего официального курса.

@ifax_go"
2025-03-14 07:04:27,"**Совкомбанк в 2024 году сократил чистую прибыль по МСФО на 19%**

Совкомбанк в 2024 году сократил чистую прибыль по МСФО на 19% - до 77 млрд рублей по сравнению с 95 млрд рублей прибыли в 2023 году, говорится в сообщении банка.

Снижение прибыли в 2024 году связано с разовыми доходами, полученными в 2023 году. Также на прибыль 2024 года повлияла единовременная отрицательная переоценка портфеля ценных бумаг в связи с волатильностью на рынке, отмечает банк.

Рентабельность капитала (ROE) в 2024 году снизилась до 26% с 45%.

__""В 2025 году основным вызовом станет кредитный риск, связанный с замедлением экономики, давлением ставок, снижением спроса в корпоративном секторе и кредитным сжатием в рознице. Однако мы оптимистично оцениваем перспективы банка и намерены повысить ROE, несмотря на рост налоговой нагрузки"",__ - заявил первый зампред правления Совкомбанка Сергей Хотимский, слова которого приведены в сообщении.

@ifax_go"
2025-03-14 05:59:01,"🛢**Brent подорожала до $70,33 за баррель**

Цены на нефть повышаются в пятницу на фоне ужесточения Вашингтоном санкций в отношении Ирана и России.

Накануне США внесли в санкционные списки одно физическое и 17 юридических лиц, а также 13 судов, связанных с Ираном, сообщило Управление по контролю за иностранными активами министерства финансов США (OFAC).

Стоимость майских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 8:20 мск составляет $70,33 за баррель, что на $0,45 (0,64%) выше, чем на закрытие предыдущих торгов. 

Фьючерсы на нефть WTI на апрель на электронных торгах Нью-Йоркской товарной биржи выросли в цене к этому времени на $0,46 (0,69%), до $67,01 за баррель. 

@ifax_go"
2025-03-14 05:50:11,"**Скорректированная EBITDA ""Русала"" в 2024 году выросла до $1,49 млрд, ниже консенсуса**

Скорректированная EBITDA ""Русала"" в 2024 году выросла на 90% к данным годичной давности, до $1,494 млрд, сообщила компания в пятницу.

Во втором полугодии показатель вырос на 43%, составив $708 млн. Рентабельность скорректированной EBITDA выросла до 12,4% с 6,4% годом ранее.

Выручка за год по МСФО выросла на 1%, до $12,08 млрд. Во втором полугодии выручка увеличилась на 1,9%, до $6,39 млрд.

EBITDA и выручка оказались ниже консенсуса ""Интерфакса"", составленного на базе прогнозов аналитиков 6 инвестбанков. Консенсус-прогноз по выручке за 2024 год составлял $12,17 млрд, по EBITDA - $1,52 млрд.

Чистая прибыль ""Русала"" в 2024 году составила $803 млн по сравнению с $282 млн годом ранее, нормализованная прибыль, учитывающая стоимость доли в ""Норникеле"", выросла на 89%, до $1,33 млрд.

При этом чистый денежный поток от операционной деятельности упал на 73%, до $483 млн с $1,76 млрд годом ранее, в связи с накоплением оборотного капитала и резервов. Общий оборотный капитал за год вырос на 25%, до $4,59 млрд.

Capex ""Русала"" вырос в 2024 году на 29%, до $1,37 млрд.

Чистый долг ""Русала"" увеличился за год на 11%, достигнув $6,41 млрд.

@ifax_go"
2025-03-14 05:40:51,"🇺🇸**Уолл-стрит закрылась в минусе на заявлениях Трампа о пошлинах**

Американские фондовые индексы упали по итогам торгов в четверг, инвесторы оценивали статданные, новости компаний и заявления президента США Дональда Трампа о таможенной политике.

Трамп в четверг написал в соцсети Truth Social, что Штаты могут ввести пошлины в 200% на алкогольную продукцию из стран Евросоюза в ответ на введенные ЕС пошлины в 50% на американский виски.

__""ЕС (...) только что ввел 50-процентные пошлины на виски. Если эти пошлины тотчас же не отменят, то США вскоре введут 200-процентные пошлины на все вина, шампанское и алкогольную продукцию из Франции и других стран ЕС"",__ - отметил Трамп.

Высказывания американского лидера привели к усилению опасений эскалации торговой войны, пишет Trading Economics.

🔻Dow Jones понизился на 1,3% и составил 40813,57 пункта.

🔻Значение S&P 500 уменьшилось на 1,39% - до 5521,52 пункта.

🔻Nasdaq потерял 1,96% и составил 17303,01 пункта.

@ifax_go"
2025-03-13 17:24:06,"**Краткий обзор экономической повестки дня:**

🔹 ПАО ""Каршеринг Руссия"" (бренд ""Делимобиль"") в 2024 году нарастил выручку на 34%, до 27,9 млрд руб., сократил EBITDA на 10%.

🔹 ""Делимобиль"" не планирует выплачивать дивиденды по итогам 2024 года, сообщила СЕО компании.

🔹 Чистая прибыль ""Татнефти"" по МСФО в 2024 году выросла на 6,3%, до 306,14 млрд рублей.

🔹 Банк России не поддерживает проведение операций или выпуск инструментов, завязанных на криптовалютах, до появления соответствующего законодательства, заявил журналистам первый зампред ЦБ Владимир Чистюхин.

🔹 ""Московская биржа"" планирует запустить фьючерсы на ключевую ставку в ближайшие полгода.

🔹 СД ""Яндекса"" на заседании 11 марта рекомендовал акционерам утвердить дивиденды по итогам 2024 года в размере 80 рублей на обыкновенную акцию, а также утвердил программу и проспект биржевых облигаций серии 001Р объемом 350 млрд рублей.

🔹 Чистый убыток ПАО ""РусГидро"" по МСФО в 2024 г. составил 61,16 млрд руб. против чистой прибыли 32,1 млрд руб. в 2023 г.

🔹 Инфляция и инфляционные ожидания начинают показывать признаки снижения, более высокой реальной ставки может не потребоваться, заявил зампред ЦБ РФ Алексей Заботкин.

#итогидня
@ifax_go"
2025-03-13 16:44:09,"📈**Рынок акций РФ вечером превысил 3200п по индексу МосБиржи после слов Путина о готовности к перемирию на устраивающих РФ условиях**

Рынок акций РФ на вечерней сессии в четверг подскочил вверх после заявлений президента РФ Владимира Путина о готовности обсуждать прекращение боевых действий на Украине с условием, что оно должно привести к долгосрочному миру. 

К 19:26 МСК индекс IMOEX2 составил 3200,26 пункта (+0,5%); цены большинства ""голубых фишек"" на Мосбирже вышли в ""плюс"" в пределах 2,5%.

Лидерами роста выступают акции ""МТС"" (+2,5%), ""НОВАТЭКа"" (+1,8%), ""НЛМК"" (+1,5%), ""Аэрофлота"" (+1,3%).

@ifax_go"
2025-03-13 16:25:07,"**Банк России повторил сигнал - в марте будет оценивать целесообразность повышения ставки**

__""Совет директоров 14 февраля дал сигнал, что на ближайшем заседании будет оценивать целесообразность повышения. Те данные, которые поступили за последний месяц, с середины февраля, как-то значимо картину не меняют, в том числе, потому что на самом деле времени немного прошло""__, - сообщил журналистам зампред ЦБ РФ Алексей Заботкин в кулуарах форума финансового рынка, организованного АКРА, отвечая на вопрос будет ли ""на столе"" заседания совета директоров в марте вариант снижения ставки, или только варианты ее сохранения и повышения.

__""Насколько активной будет дискуссия по различным альтернативам, будет зависеть от участников обсуждения"",__ - добавил зампред.

По его мнению, на мартовском заседании, вероятно, будут озвучены аргументы за и против повышения ставки.

Очередное заседание совета директоров ЦБ по ставке пройдет **21 марта.**

@ifax_go"
2025-03-13 16:03:34,"**Цена золота обновила очередной рекорд **

Цена золота обновила рекордный максимум на торгах в четверг на фоне продолжающегося ухода инвесторов от рисков.

Эскалация напряженности в сфере внешней торговли способствует увеличению спроса на наиболее надежные активы, включая золото, пишет Trading Economics.

В четверг президент США Дональд Трамп пообещал ввести пошлины в размере 200% на алкогольную продукцию из стран Евросоюза в ответ на европейские пошлины в 50% на американский виски. Росту стоимости золота способствует и геополитическая напряженность, в частности, ход переговоров вокруг Украины. 

Спотовая цена золота выросла на 1% в ходе торгов, превысив отметку в $2970 за унцию.

Серебро подорожало на торгах в четверг до $33,5 за унцию - максимума с октября, отмечает Trading Economics.

@ifax_go"
2025-03-13 15:59:15,"**🇷🇺Рынок акций РФ упал к 3120п по индексу МосБиржи**

Рынок акций РФ в четверг ускорил снижение из-за фиксации прибыли игроками на фоне сомнений, что реакция России на заявленные предложения США по вопросу урегулирования конфликта вокруг Украины приведет к скорому его завершению, однако вечерние заявления президента РФ Владимира Путина способствовали стабилизации рыночной ситуации к финалу торгов. Индекс МосБиржи откатился в район 3120 пунктов, к уровню месячной давности; лидерами снижения выступили акции ""Газпрома"" (-3,1%), ПАО ""Группа компаний ПИК"" (-3%), ""Норникеля"" (-2,8%).

По итогам основных торгов индекс МосБиржи составил 3121,57 пункта (-2%, в течение сессии индекс опускался до 3100 пунктов), индекс РТС - 1135,27 пункта (-2%); цены большинства ""голубых фишек"" на Мосбирже снизились в пределах 2,7%.

Официальный курс доллара США, установленный ЦБ РФ с 14 марта, составил 86,619 руб. (-0,14 копейки).

@ifax_go"
2025-03-13 15:51:25,"**🗣Инфляция и инфляционные ожидания начинают показывать признаки снижения - Заботкин**

__""**Скорее всего, более высокой реальной ставки все-таки не потребуется**. Реальная ставка уже очень высокая, и мы видим, что и инфляция, и инфляционные ожидания начинают показывать признаки снижения"",__ - заявил зампред ЦБ РФ Алексей Заботкин на финансовом форуме, организованном АКРА.

@ifax_go"
2025-03-13 15:22:12,"🛢**Brent подешевела до $70,44 за баррель**

Котировки фьючерсов на эталонные марки нефти продолжают снижаться.

Стоимость майских контрактов на сорт Brent на лондонской бирже ICE Futures по данным на 17:59 мск составляет $70,44 за баррель, что на $0,51 (0,72%) ниже уровня закрытия предыдущих торгов.

Фьючерсы на нефть WTI на апрель на торгах Нью-Йоркской товарной биржи подешевели к этому времени на $0,49 (0,72%), до $67,18 за баррель.

@ifax_go"
2025-03-13 14:29:10,"💵💶**Официальные курсы ЦБ РФ с 14 марта - 86,6190 руб./$1 и 94,2559 руб.****/EUR1**

@ifax_go"
2025-03-13 14:26:06,"**Годовой чистый убыток ""РусГидро"" по МСФО составил 61,16 млрд рублей**

Чистый убыток ПАО ""РусГидро"" по МСФО в 2024 г. составил 61,16 млрд руб. против чистой прибыли 32,1 млрд руб. в 2023 г., говорится в отчете компании.

EBITDA выросла на 14,2%, до 150,81 млрд руб.

Выручка составила 579,82 млрд руб. (+13,6%).

Консенсус-прогноз, составленный ""Интерфаксом"", предполагал выручку ""РусГидро"" на уровне 567,1 млрд руб., EBITDA - 142,1 млрд руб.

Скорректированная чистая прибыль ПАО ""РусГидро"" по МСФО без учета неденежных эффектов в 2024 г. снизилась на 4,7% по сравнению с 2023 г., до 67,4 млрд руб., сообщила компания.

Консенсус-прогноз, составленный ""Интерфаксом"", предполагал скорректированное значение прибыли ""РусГидро"" в широком диапазоне - 34-64 млрд руб.

@ifax_go"
2025-03-13 13:57:30,"🇺🇸**Индексы США снижаются в начале торгов**

Американские фондовые индексы снижаются в начале торгов в четверг, инвесторы оценивают статданные и новости компаний.

Количество американцев, впервые обратившихся за пособием по безработице, на прошлой неделе сократилось на 2 тыс. - до 220 тыс., сообщается в опубликованном в четверг отчете министерства труда США.

Согласно пересмотренным данным, неделей ранее показатель составлял 222 тыс., а не 221 тыс., как сообщалось ранее.

Аналитики в среднем прогнозировали увеличение числа заявок до 225 тыс., по данным Trading Economics.

Акции Adobe Inc. дешевеют на 10,8% в начале торгов после выхода данных об отчетности за I квартал 2025 финансового года.

Рыночная стоимость Intel Corp. растет на 16,5% после новостей о смене CEO. 

🔻Dow Jones к 16:46 мск понизился на 0,27% и составил 41238,22 пункта.

🔻S&P 500 уменьшился на 0,36% - до 5578,92 пункта.

🔻Nasdaq потерял 0,71% и составил 17523,9 пункта.

@ifax_go"
2025-03-13 13:23:29,"**Ритейлер ""О'Кей"" разместил облигации на 3 млрд рублей**

ООО ""О'Кей"" завершило размещение 10-летних облигаций серии 001Р-07 с офертой через 15 месяцев объемом 3 млрд рублей, говорится в сообщении эмитента.

Сбор заявок на выпуск прошел 10 марта. При открытии книги заявок ориентир ставки 1-го купона составлял не выше 25,5% годовых. Ставка 1-го купона установлена на уровне 25,00% годовых, ей соответствует доходность к оферте в размере 28,07% годовых.

Организатором и агентом по размещению выступил Совкомбанк.

По выпуску предоставлена публичная безотзывная оферта от АО ""Доринда"".

@ifax_go"
2025-03-13 12:15:01,"**""Яндекс"" готовит дебютную программу биржевых облигаций на 350 млрд рублей**

Совет директоров МКПАО ""Яндекс"" утвердил программу и проспект биржевых облигаций серии 001Р объемом 350 млрд рублей, сообщается в пресс-релизе эмитента.

В рамках бессрочной программы облигации могут быть размещены на срок до 10 лет. Решение об объеме и параметрах каждого выпуска ""Яндекс"" будет принимать отдельно, опираясь на потребности бизнеса и макроэкономическую ситуацию.

Как отмечается в релизе, облигации станут еще одним инструментом для привлечения инвестиций в перспективные направления бизнеса ""Яндекса"" и позволят компании более гибко управлять структурой финансовых обязательств.

12 марта рейтинговые агентства АКРА и ""Эксперт РА"" присвоили МКПАО ""Яндекс"" кредитные рейтинги на уровне ААА(RU) и ruААА соответственно, оба со стабильным прогнозом.

@ifax_go"
2025-03-13 12:08:01,"**Мосбиржа может запустить фьючерсы на ключевую ставку в ближайшие полгода**

__""Мы продолжаем консультации с участниками. Спецификация претерпела уже несколько изменений"", __- сообщил управляющий директор по продажам и развитию бизнеса торговой площадки Владимир Крекотень журналистам в кулуарах III Российского форума финансового рынка, организованного АКРА.

Он также не исключил, что до конца года Мосбиржа может запустить торги инструментами с привязкой к криптовалюте. Площадка, по его словам, находится в максимальной степени готовности к этому, но ждет появления соответствующего регулирования. __""У нас, конечно, есть план. Пока мы его оставим в секрете. Понятно, что это инструменты срочного рынка"",__ - сказал управляющий директор биржи.

В конце 2024 года Крекотень анонсировал планы биржи по запуску в 2025 году торгов 35 новыми инструментами на срочном рынке, в том числе фьючерсами на ключевую ставку, страновые индексы, кофе и апельсиновый сок.

@ifax_go"
2025-03-13 12:04:25,"**СД ""Яндекса"" рекомендовал выплату дивидендов в 80 рублей/акция**

Совет директоров ""Яндекса"" на заседании 11 марта рекомендовал акционерам утвердить дивиденды по итогам 2024 года в размере 80 рублей на обыкновенную акцию, говорится в сообщении компании.

Собрание акционеров, куда включен этот вопрос, состоится 15 апреля. Дата закрытия реестра акционеров, имеющих право на дивиденды, - 28 апреля.

@ifax_go"
2025-03-13 11:59:38,"[**Претензии властей к владельцам компаний-эмитентов облигаций создают новый вид рисков на рынке заимствований**](https://telegra.ph/Pretenzii-vlastej-k-vladelcam-kompanij-ehmitentov-sozdayut-novyj-vid-riskov-na-rynke-zaimstvovanij---SHvecov-03-13), заявил глава наблюдательного совета ""Московской биржи"" Сергей Швецов

Эмитент облигаций ""Домодедово"", компания ""Домодедово Фьюэл Фасилитис"", в числе других структур группы и ее бенефициаров выступает ответчиком по иску Генпрокуратуры, о котором стало известно в конце января. Еще один кейс, оказавшийся в фокусе внимания долгового рынка, связан с претензиями властей к владельцам нефтесервисной группы ""Борец"". 

__""То есть мы добавляем здесь риск, который не включен ни в акровские рейтинги (кредитные рейтинги агентства АКРА - ИФ) и не может быть управляем со стороны ни розничных, ни институциональных инвесторов""__, - резюмировал ситуацию Швецов, выступая на Российском форуме финансового рынка, организованном АКРА.

Если рисков становится больше, инвестор требует более высокую доходность, что в условиях и без того непростой ситуации на денежном рынке и с процентными ставками __""означает финансовую недоступность, процентную недоступность денежных средств для модернизации нашей экономики"",__ сказал председатель набсовета МосБиржи.

@ifax_go"
2025-03-13 11:42:07,"**Мосбиржа ждет завершения дискуссии по интернализации **

__""Мы прошли с вами дискуссию, может ли биржа напрямую общаться с конечными клиентами, может ли брокер иметь в своем составе квазибиржу через интернализацию. По первой части мы договорились, что на какое-то значимое время мы не меняем расстановку вещей, но мы не завершили вторую дискуссию об интернализации""__, - сказал председатель набсовета ""Московской биржи"" Сергей Швецов в ходе III Российского форума финансового рынка, организованного АКРА.

__""Мне кажется, что её надо быстрее завершить для того, чтобы конкурентная среда у нас выглядела более-менее прозрачно, и концентрация, которую мы сегодня имеем на брокерском рынке, потихонечку начала расползаться, и у нас появилось бы большее количество брокеров""__, - отметил глава набсовета Мосбиржи.

Публичная дискуссия между участниками рынка по теме дезинтермедиации и интернализации началась весной 2024 года. Биржу беспокоят действия небольшой группы крупных брокеров, которые проводят сделки внутри себя, что негативно сказывается на ликвидности, отмечал тогда Швецов.

@ifax_go"
2025-03-13 10:06:56,"💬**ЦБ РФ и Минфин ""максимально продвинулись"" по вопросу субсидий для IPO**

Идея стимулировать публичные размещения акций через инструмент субсидий, повысив привлекательность выхода на фондовый рынок относительно банковского кредитования, близка к оформлению на нормативном уровне, сообщил журналистам первый зампред ЦБ РФ Владимир Чистюхин.

__""На данном этапе мы максимально продвинулись с нашими коллегами из министерства финансов по вопросу использования субсидий не только для кредитов, но и для публичных размещений. Очень надеюсь, что в относительно ближайшее время соответствующие правительственные документы выйдут в публичное пространство"",__ - сказал Чистюхин в кулуарах Российского форума финансового рынка, организованного АКРА.

Что касается предложений ЦБ по предоставлению льгот по налогу на прибыль эмитентам, выходящим на IPO и SPO, пока, по словам Чистюхина, по этому вопросу консенсуса с Минфином достичь не удалось.

В качестве мер налогового стимулирования, по словам источников ""Интерфакса"", ЦБ предлагал рассмотреть три варианта снижения налога на прибыль для выходящих на биржу компаний. Все они предполагали привязку льготы к размеру free float эмитента в комбинации с другими показателями.

@ifax_go"
2025-03-13 10:01:44,"**Банк России не поддерживает запуск связанных с криптовалютами инструментов до их выхода из ""серой зоны""**

__""Мы считаем, что на сегодняшний день осуществление каких-либо операций, сделок и выпуск инструментов, завязанных на криптовалютах, фактически затрагивает ""серую зону"", нерегулируемую зону"",__ - заявил журналистам первый зампред ЦБ Владимир Чистюхин на Российском форуме финансового рынка, организованном АКРА, комментируя решение ЦБ об аннулировании двух выпусков структурных облигаций, привязанных к стоимости биткойна и рассчитанных на квалифицированных инвесторов.

__""Мы считаем, что для того, чтобы все профессиональные участники финансового рынка не подвергали себя, а через себя и своих клиентов, рискам того, что те или иные операции или сделки могут быть признаны незаконными и нелегальными, мы считаем, что вначале нужно определиться с трактовкой законодательства и только после этого выпускать такие инструменты"",__ - добавил первый зампред ЦБ.

Банк России в среду сообщил, что направил в правительство предложения о регулировании инвестиций в криптовалюты. В частности, ЦБ предлагает разрешить квалифицированным инвесторам вкладывать средства в расчетные производные финансовые инструменты, ценные бумаги и цифровые финансовые активы, которые не предусматривают поставки криптовалюты, но с привязкой доходности к ее стоимости.

__""То, что касается совершения сделок, связанных с различными финансовыми инструментами, которые базируются, упоминают криптовалюты, но не предполагают поставку таких криптовалют, то мы посчитали возможным, чтобы эти сделки совершались российскими профессиональными субъектами с обычными квалифицированными инвесторами""__, - сказал Чистюхин журналистам в кулуарах форума.

@ifax_go"
2025-03-13 09:46:06,"**🗣Позиция Минфина РФ по счетам ""С"" неизменна - разблокировка возможна только как ответный шаг**

__""Вы знаете, что у нас до сих пор большое количество золотовалютных резервов и наших частных активов заблокировано западными странами, западными депозитариями. Механизм по счетам ""С"" был разработан как контрмера тому, что было сделано с той стороны. Пока у нас нет понимания, что какие-то деньги будут разблокированы, наверное, не очень целесообразно с нашей стороны разблокировать те ценные бумаги и средства, которые сейчас находятся на счетах ""С"""",__ - сообщил замминистра финансов РФ Иван Чебесков в беседе с журналистами.

Тему снятия ограничений по счетам типа ""С"" на III Российском форуме финансового рынка, организованном АКРА, поднял председатель набсовета Московской биржи Сергей Швецов, который ранее уже предлагал разрешить инвестировать в российский фондовый рынок эти средства как минимум дружественным нерезидентам.

__""Время ли сейчас говорить о привлечении иностранного капитала? Мне кажется, что пока нет готовности обсуждать будущее счетов ""С"", новый капитал, несмотря на любые указы президента, в Россию в макроэкономически значимых объемах не потечет. Потому что инвестор же смотрит не только на то, что ему сейчас открыли двери, он смотрит и на то, что стало с теми, кому открыли вчера и позавчера. И если не решать этот вопрос, то придет самый-самый жадный спекулятивный капитал, после которого нам все равно придется принимать решение по счетам ""С"". Это достаточно значимые суммы"",__ - сказал он.

Чебесков, отвечая на вопрос, может ли возможный процесс разблокировки активов на счетах ""С"" быть увязан со снятием санкций с российской инфраструктуры, отметил: __""Пока про это рано говорить"".__

@ifax_go"
2025-03-13 07:26:39,"**MGX инвестирует в криптобиржу Binance $2 млрд в криптовалюте**

Государственная инвестиционная компания MGX из ОАЭ объявила о покупке миноритарной доли в криптовалютной бирже Binance за $2 млрд.

Как говорится в совместном пресс-релизе компаний, средства будут предоставлены в стейблкойнах. Компании утверждают, что это крупнейшая в истории инвестиция, оплаченная в криптовалюте.

MGX была основана в прошлом году властями Абу-Даби для инвестиций в технологии искусственного интеллекта. В сентябре она совместно с BlackRock и Microsoft создала фонд инвестиций в ИИ-инфраструктуру (Global AI Infrastructure Investment Partnership, GAIIP), в который планируется привлечь $30 млрд.

Binance - крупнейшая криптовалютная биржа в мире с более 260 млн зарегистрированных пользователей.

@ifax_go"
