Date,Text
2025-04-16 11:11:33,"🔺**Золото впервые превысило $3300 на фоне глобальной неопределенности**

Котировки июньских фьючерсов на золото на бирже Comex подскочили на 2,5% - до $3321,1 за унцию. Драгметалл превысил отметку $3300 впервые в истории, а с начала года прибавил в цене более 23%.

На спотовом рынке золото также торгуется на историческом максимуме и стоит $3304 за унцию.

Как сообщалось, президент США Дональд Трамп поручил провести проверку на предмет угрозы национальной безопасности из-за импорта ряда минералов. Проверка коснется в том числе редкоземельных металлов и урана.

Если проверка выявит, что импорт таких ресурсов __""угрожает национальной безопасности, и президент решил ввести пошлины"",__ эти пошлины заменят действующие сейчас так называемые__ ""зеркальные тарифы""__, говорится в сообщении Белого дома.

@ifax_go"
2025-04-16 10:40:40,"**Аналитики ЦБ незначительно скорректировали прогнозы по ВВП, инфляции и ключевой ставке на 2025 год**

Аналитики повысили прогноз по инфляции в РФ на 2025 год до 7,1% с 7,0% в марте, следует из опроса ЦБ РФ.

Эксперты немного пересмотрели прогноз по ВВП РФ на текущий год: ждут его роста на 1,6% вместо 1,7% ранее.

Ожидания по средней ключевой ставке на 2025 год незначительно улучшились: теперь аналитики прогнозируют ее на уровне 20,0% вместо 20,1% ранее.

Прогноз по инфляции на 2026 год остался без изменений - 4,8%. Аналитики по-прежнему ждут возвращения инфляции к цели в 4% в 2027 году.

@ifax_go"
2025-04-16 10:30:01,"🗣**Костин считает, что ставка ЦБ находится уже на предельном уровне**

__""Я пока не вижу оснований для ужесточения ДКП. Наверное, более четко будет понятно в середине этого года - для того, чтобы тот курс, который ЦБ проводит, реализовывался. Посмотрим. Шторм (в мировой экономике на фоне решений властей США по повышению импортных пошлин - ИФ), конечно, может внести определенные коррективы. Но, может быть, в плане того, что она (ДКП в России - ИФ) не будет смягчаться сильно. Но вот ужесточаться, я думаю, особо уже некуда. Мне кажется, этот уровень (ключевой ставки в 21% - ИФ) такой предельный должен быть""__, - сообщил президент - председатель правления ВТБ Андрей Костин в интервью телеканалу ""Россия 24"".

Он считает, что __""не надо никогда дергаться"".__ Основные макроэкономические показатели в России стабильны, курс рубля сильно укрепился, что должно привести к удешевлению импортных товаров, отметил глава ВТБ.

@ifax_go"
2025-04-16 10:26:56,"🇺🇸**Пессимизм инвесторов по отношению к доллару США достиг максимума с 2006 года **

Пессимизм крупных инвесторов по отношению к перспективам изменения курса доллара США достиг максимума за последние два десятилетия, показывают результаты опроса Bank of America.

Обесценивания американской валюты в ближайшие двенадцать месяцев ожидает 61% респондентов, что является самым высоким показателем с мая 2006 года.

В этом году доллар подешевел на 9% относительно корзины основных валют, и его падение ускорилось с тех пор, как президент США Дональд Трамп объявил об импортных пошлинах в начале апреля.

При этом рекордное число мировых инвесторов (53%) намерены сократить долю американских акций в своих инвестпортфелях.

Результаты опроса BofA говорят о снижении аппетита к риску среди управляющих фондами. Инвесторы стали выбирать более безопасные активы, включая облигации, денежные средства и ""защитные"" акции (компании из сферы здравоохранения и коммунальных услуг).

Ослабления темпов роста мировой экономики в течение следующих двенадцати месяцев ожидают 82% участников опроса - это также является рекордом. Два месяца назад число пессимистов и оптимистов было примерно равным.

@ifax_go"
2025-04-16 10:16:58,"**Менеджмент ПАО ""Ростелеком"" предложил выплатить дивиденды за 2024 год **

__""Мы рекомендовали дивиденды выплатить"",__ - сообщил журналистам президент компании Михаил Осеевский на площадке конференции Data Fusion.

В каком размере предлагаются дивиденды, он не уточнил. При этом глава компании напомнил, что прибыль ""Ростелекома"" в 2024 году снизилась по сравнению с предыдущим годом.

@ifax_go"
2025-04-16 09:24:26,"**ВТБ в ближайшие 5 лет планирует выйти из непрофильных активов на фоне ужесточения регулирования**

__""Центральный банк, кстати, нас дестимулирует лезть в другие отрасли. Я считаю, что это правильно. Я для себя принял решение на ближайшие пять лет, когда будут ужесточаться требования по непрофильным и нефинансовым активам. У нас задача выйти из всех этих активов, которые не относятся к прямой банковской деятельности, и заниматься исключительно банковской деятельностью""__, - заявил глава банка Андрей Костин на форуме Data Fusion.

@ifax_go"
2025-04-16 09:12:14,"**🇪🇺Инфляция в еврозоне в марте замедлилась до 2,2% - окончательные данные**

Потребительские цены в еврозоне в марте увеличились на 2,2% в годовом выражении, по окончательным данным статистического управления Европейского союза.

Таким образом, инфляция замедлилась по сравнению с февральскими 2,3%.

Результат совпал с предварительно объявленными данными. Аналитики также не ожидали пересмотра, сообщает Trading Economics.

@ifax_go"
2025-04-16 07:27:31,"**Мосбиржа 22 апреля начинает торги фьючерсом на акции инвестфонда, следующего за индексом сектора полупроводников Nasdaq**

""Московская биржа"" 22 апреля начинает торги расчетными фьючерсными контрактами на акции инвестиционного фонда Invesco PHLX Semiconductor ETF (торговый код - SOXQ), сообщается в пресс-релизе биржи.

Фонд следует за индексом Nasdaq PHLX Semiconductor Sector Index, в состав которого входят 30 ведущих компаний, занимающихся разработкой, производством и дистрибуцией полупроводников.

Один лот контракта равен одной акции инвестиционного фонда.

По словам управляющего директора рынка деривативов ""Московской биржи"" Марии Патрикеевой, приводимым в релизе, __""новые фьючерсы позволят участвовать в динамике цен ключевых компаний полупроводниковой отрасли, диверсифицировать портфель без инфраструктурных рисков и с расчетами в российских рублях"".__

@ifax_go"
2025-04-16 07:21:26,"**X5 в I квартале нарастил выручку на 20,7%, LfL-выручку - на 14,6%**

ПАО ""Корпоративный центр ИКС 5"" по итогам I квартала увеличил выручку на 20,7%, до 1,07 трлн рублей, говорится в сообщении компании.

Чистая розничная выручка продемонстрировала ту же динамику (+20,7%) и достигла 1,06 трлн рублей.

LfL-выручка в отчетный период выросла на 14,6% на фоне повышения среднего чека на 9,6% и трафика на 4,6%.

@ifax_go"
2025-04-16 07:08:31,"🇷🇺**Рынок акций РФ открылся в основную сессию снижением индексов МосБиржи и РТС на 0,2%**

Рынок акций РФ на старте торгов основной сессии на Мосбирже в среду снижается на фоне ухудшения внешней фондовой и нефтяной конъюнктуры. Индексы МосБиржи и РТС за минуту торгов просели на 0,2% к уровню закрытия основной сессии предыдущего торгового дня, лидируют в снижении акции ""НЛМК"" (-1,1%) и ""ВК"" (-1,1%); выросли акции ПАО ""Южуралзолото"" (+2,9%) и ПАО ""Полюс"" (+2,5%) на фоне обновления золотом своих максимумов (цена превысила $3310 за унцию).

К 10:01 МСК индекс МосБиржи составил 2799,2 пункта (-0,2%), индекс РТС - 1071,59 пункта (-0,2%); цены большинства ""голубых фишек"" на Мосбирже снизились в пределах 1%.

Официальный курс доллара США, установленный ЦБ РФ с 16 апреля, составляет 82,3003 руб. (-46,68 копейки).

@ifax_go"
2025-04-16 07:07:28,"**Рубль утром немного дешевеет в паре с юанем на фоне усилившей снижение нефти**

По итогам первой минуты торгов курс юаня составил 11,2525 руб. (+2,45 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 8,85 коп. выше уровня действующего официального курса.

@ifax_go"
2025-04-16 07:02:25,"❗️** ""Яндекс"" покупает службу доставки Boxberry**

Ожидается, что __""процесс технической и операционной интеграции двух компаний завершится до конца 2025 года""__, говорится в пресс-релизе интернет-компании.

Финансовые параметры сделки в сообщении не раскрываются.

@interfaxonline"
2025-04-16 06:20:28,"**Банк ""Санкт-Петербург"" в I квартале увеличил чистую прибыль по РСБУ на 8,4%**

Банк ""Санкт-Петербург"" в I квартале 2025 года увеличил чистую прибыль по РСБУ на 8,4% - до 15,6 млрд рублей, говорится в сообщении кредитной организации.

Чистая прибыль банка в марте 2025 года составила 5,4 млрд рублей, что на 5,6% больше прибыли марта 2024 года.

Рентабельность капитала (ROE) за первые три месяца текущего года составила 30,5%, в марте - 29,9%.

Чистый процентный доход в первом квартале вырос на 15,9% - до 19,7 млрд рублей, в марте - на 21,8%, до 6,9 млрд рублей, чистый комиссионный доход - на 4,1%, до 2,8 млрд рублей и на 11,1%, до 1,2 млрд рублей соответственно.

@ifax_go"
2025-04-16 05:48:57,"🛢**Нефть Brent подешевела до $64,5 за баррель**

Цены на нефть эталонных марок слабо снижаются утром в среду, находясь близко к минимуму за четыре года.

Эксперты опасаются переизбытка поставок топлива на мировом рынке, поскольку усиление напряженности в глобальной торговле может оказать негативное давление на спрос, сообщает Trading Economics.

Котировки июньских фьючерсов на сорт Brent на лондонской бирже ICE Futures к 8:08 мск опустилась на $0,17 (на 0,3%) и составляла $64,5 за баррель. 

Цена фьючерсов на нефть WTI на май на электронных торгах Нью-Йоркской товарной биржи утром снизилась на $0,19 (на 0,3%) - до $61,14 за баррель. 

@ifax_go"
2025-04-16 05:37:33,"🇺🇸**Уолл-стрит слабо снизилась во вторник на сохранении рисков торговой войны с Китаем**

Американские фондовые индексы завершили умеренным снижением торги во вторник из-за сохранения напряженности во внешнеторговых отношениях между США и Китаем.

__""Следующее слово за Китаем. Китаю нужна сделка с нами. Нам не нужна сделка с ними"", __- зачитала обращение президента США Дональда Трампа пресс-секретарь Белого дома Кэролайн Левитт.

Bank of America Corp., второй по размеру активов банк США, также отчитался о росте чистой прибыли и выручки в январе-марте 2025 года, и его бумаги выросли в цене на 3,7%.

Американская Johnson & Johnson зафиксировала более чем трехкратный рост чистой прибыли в первом квартале за счет единовременных факторов, а выручка компании умеренно повысилась и оказалась сильнее ожиданий рынка. Несмотря на это, капитализация компании уменьшилась на 0,5%.

🔻Dow Jones снизился на 0,38% и составил 40368,96 пункта.

🔻S&P понизился на 0,17% - до 5396,63 пункта.

🔻Nasdaq потерял 0,05% и составил 16823,17 пункта.

@ifax_go"
2025-04-15 17:37:18,"**""Диасофт"" отказался от проведения допэмиссии**

ПАО ""Диасофт"" отказалось от проведения в 2025 году дополнительной эмиссии акций, заявил гендиректор и один из основных акционеров ""Диасофт"" Александр Глазков в эфире канала ""Газпромбанк Инвестиции"".

__""Это окончательное решение - делать допэмиссию не будем, __- сказал Глазков. - __Это означает, что потребуется уменьшить размер дивидендов по итогам 2025 финансового года"".__

Между тем, глава ""Диасофта"" рассчитывает, что этого делать не придется и компания сможет сохранить выплаты дивидендов на прежнем уровне. А недостающий компании объем инвестиций (допэмиссия задумывалась изначально именно для привлечения дополнительных инвестиций - ИФ) ""Диасофту"" предоставят его основные акционеры в виде беспроцентного кредита. __""Акционеры, это около 9 человек, которые имеют значимые пакеты, заявили, что готовы вложить свои деньги в инвестпрограмму компании в виде беспроцентного кредита"",__ - добавил Глазков.

@ifax_go"
2025-04-15 17:19:56,"**Краткий обзор экономической повестки дня:**

🔹 ""СПБ биржа"" с 18 апреля добавит в утреннюю дополнительную торговую сессию, в том числе по субботам и воскресеньям, 20 российских ценных бумаг.

🔹 Совет директоров ПАО ""Группа Аренадата"" рекомендовал выплатить дивиденды за 2024 год в размере 0,86 рублей на обыкновенную акцию.

🔹 Международное энергетическое агентство на фоне эскалации в глобальной торговле резко понизило свою оценку роста мирового спроса на нефть в 2025 году - до 726 тыс. б/с.

🔹 Калужский ликеро-водочный завода ""Кристалл"" (""КЛВЗ Кристалл"" - основная операционная компания ПАО ""АГ Кристалл"") сохраняет планы по выплате дивидендов по итогам 2024 года.

🔹 Акционеры ""Полюса"" одобрили финальные дивиденды за 2024 год в размере 73 рубля на акцию.

🔹 Девелопер ""ПИК"" не планирует выплачивать дивиденды по итогам 2024 года, сообщили ""Интерфаксу"" в IR-службе компании.

🔹 Совет директоров ПАО ""Смарттехгрупп"" (СТГ), основным активом которого является микрофинансовая компания ""КарМани"" (CarMoney), установил цену акций допэмиссии, размещаемых по закрытой подписке в пользу ПСБ, на уровне 1,89 руб. за бумагу.

🔹 Рост экономической активности в РФ в I квартале 2025 года продолжился, но его темпы замедляются, экономика постепенно выходит из фазы сильного перегрева, говорится в бюллетене ""О чем говорят тренды"", подготовленном департаментом исследований и прогнозирования ЦБ.

🔹 Годовая инфляция в России при отсутствии новых сильных проинфляционных шоков перейдет к снижению с мая как за счет дальнейшего постепенного торможения текущего роста цен, так и из-за выхода из расчета показателя высоких значений месячных приростов мая-декабря 2024 года, по данным ЦБ РФ.

#итогидня
@ifax_go"
2025-04-15 15:58:50,"🇷🇺**Рынок акций РФ во вторник умеренно просел вместе с нефтью**

Рынок акций РФ во вторник умеренно просел вместе с нефтью и в отсутствие свежего геополитического позитива, в то время как на внешних фондовых площадках рост замедлился. Индекс МосБиржи на фоне укрепления рубля опустился в район 2800 пунктов, в лидерах снижения выступили акции ""Мечела"" (-3,9%), ПАО ""Группа компаний ПИК"" (-3,6%) и АФК ""Система"" (-3,3%); выросли бумаги ""НОВАТЭКа"" (+1,4%).

По итогам основных торгов индекс МосБиржи составил 2805,55 пункта (-0,5%, днем индекс опускался ниже 2790 пунктов), индекс РТС подрос до 1073,88 пункта (+0,1%); цены большинства ""голубых фишек"" на Мосбирже снизились в пределах 2,8%.

Официальный курс доллара США, установленный ЦБ РФ с 16 апреля, составил 82,3003 руб. (-46,68 копейки).

@ifax_go"
2025-04-15 15:51:05,"**Аналитики ЦБ отметили замедление темпов роста экономической активности в РФ в I квартале**

__""Данные за январь-февраль и опросные показатели за февраль-март указывают на продолжение роста экономической активности, хотя и меньшими темпами, чем в предыдущие кварталы. ВВП в I квартале 2025 г. (с очисткой от сезонности) заведомо превысит уровень III квартала 2024 года"",__ - говорится в бюллетене ""О чем говорят тренды"", подготовленном департаментом исследований и прогнозирования ЦБ. 

__""Исходя из опубликованной статистики, рост ВВП в I квартале 2025 г. (с очисткой от сезонности) по отношению к IV кварталу 2024 г., вероятно, окажется небольшим. Основная причина этого - очень высокие значения декабря 2024 г. и IV квартала в целом, которые во многом объясняются большими объемами выпуска по госзаказу"",__ - комментируют аналитики возможный незначительный рост к IV кварталу.

@ifax_go"
2025-04-15 15:31:57,"**🛢Brent остается в минусе и торгуется у $64,79 за баррель**

Цены на нефть незначительно снижаются после того, как Международное энергетическое агентство (МЭА) резко ухудшило оценку роста мирового спроса на нефть в 2025 году.

Стоимость июньских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 17:57 мск уменьшается на $0,09 (0,14%), до $64,79 за баррель.

Фьючерсы на нефть WTI на май на Нью-Йоркской товарной бирже дешевеют на $0,06 (0,1%) и торгуются по $61,47 за баррель.

@ifax_go"
2025-04-15 15:07:03,"**Газпром разместил облигации на 350 млн евро**

""Газпром капитал"" завершил размещение 3-летних облигаций объемом 350 млн евро с расчетами в рублях, сообщил эмитент на ленте раскрытия информации.

Сбор заявок на выпуск прошел 10 апреля. При открытии книги заявок ориентир ставки 1-го купона был сразу снижен до 8,25-8,50% годовых с не выше 8,50% годовых, в ходе маркетинга ориентир еще раз снижался - до 7,75-8,00% годовых. Ставка ежемесячных купонов установлена на уровне 7,75% годовых.

При ориентире от 200 млн евро итоговый объем составил 350 млн евро.

Организаторами выступили Газпромбанк, ""ВТБ Капитал трейдинг"" и Sber CIB. Поручитель по выпуску - ПАО ""Газпром"".

Расчеты по займу будут осуществляться в рублях по официальному курсу Банка России на дату, предшествующую дате выплаты купона/погашения. Номинал облигаций - 1 тыс. евро.

@ifax_go"
2025-04-15 14:58:12,"💵💶**Официальные курсы ЦБ РФ с 16 апреля - 82,3003 руб./$1 и 93,6844 руб.****/EUR1**

@ifax_go"
2025-04-15 14:18:35,"🇺🇸**Рынок акций США растет на отчетностях, более спокойном внешнеторговом фоне**

Американские фондовые индексы растут в начале торгов во вторник, инвесторы следят за новостями о пошлинах и оценивают квартальные отчетности крупных компаний.

Котировки акций Boeing Co. снижаются на 1,5% на сообщениях СМИ, что китайские власти предписали местным авиакомпаниям прекратить прием поставок самолетов американской компании. Пекин также попросил авиаперевозчиков прервать закупки связанных с воздушными судами компонентов и оборудования у американских фирм.

Bank of America Corp., второй по размеру активов банк США, также отчитался о росте чистой прибыли и выручки в январе-марте 2025 года, и его бумаги растут в цене на 4,4%.

🔺Dow Jones к 16:59 мск вырос на 0,36% и составил 40671,64 пункта.

🔺S&P 500 повысился на 0,52% - до 5434,3 пункта.

🔺Nasdaq прибавил 0,6% и составил 16933,09 пункта.

@ifax_go"
2025-04-15 13:11:15,"🔮**Дайджест инвестпрогнозов:**

🔹 Рубль может ослабнуть по отношению к доллару до уровня 95 руб./$1 к концу текущего года, считают аналитики Райффайзенбанка.

🔹 Банк России может дольше сохранять ключевую ставку на текущем уровне с более быстрым последующим ее снижением до 12% к середине 2026 года, полагают экономисты ""Ренессанс Капитала"". 

🔹 SberCIB Investment Research сохраняет оценку ""покупать"" для акций ""ГК ПИК"" с прогнозной стоимостью на уровне 600 рублей за штуку. 

🔹 Аналитики Jefferies понизили прогноз значения фондового индекса S&P 500 на конец текущего года до 5300 пунктов с ранее ожидавшихся 6000 пунктов.

🔹 Банк ПСБ подтверждает прогнозную цену акций HeadHunter на уровне 5138 рублей за штуку на горизонте года. 

🔹 ""Финам"" открыл торговую идею ""покупать акции МФК ""Займер"" с целью 180 рублей за штуку"" с горизонтом инвестирования 1 месяц. Цена входа: текущая рыночная, потенциальная доходность: 21%, стоп-приказ: 130 рублей. 

🔹 ""Газпромбанк Инвестиции"" открыл торговую идею: покупать акции ""Ленты"" с целью 1700 рублей и горизонтом инвестирования на октябрь 2025 года. Цена входа: текущая рыночная, потенциальная доходность: 20%. 

🔹 Прогнозная стоимость акций ПАО ""Группа Аренадата"" на горизонте до конца текущего года составляет 160 рублей за штуку, говорится в материале аналитика инвестиционной компании Freedom Finance Global.

🔹 Индекс Мосбиржи при прочих равных будет колебаться в диапазоне 2800-2900 пунктов на текущей торговой неделе, считает аналитик Альфа-банка.

🔹 ""БКС Мир инвестиций"" повысил прогнозную цену акций Intel Corp. с $17 до $21 и взгляд на перспективы бумаг компании с ""негативного"" до ""нейтрального"". 

🔹 ""Финам"" присвоил рейтинг ""покупать"" акциям Global X China Biotech ETF с целевой ценой на 12 месяцев на уровне HKD 64,9 и потенциалом роста на 30,8%. 

🔹 ""БКС Мир инвестиций"" негативно оценивает долгосрочные перспективы акций ""АЛРОСА"" и сохраняет целевую цену на уровне 36 рублей за бумагу, что соответствует потенциалу снижения на 26%. 

🔹 Инвестиционной идеи в акциях ""ГК ПИК"" в настоящее время не видно, говорится в комментарии аналитика банка ПСБ.

🔹 ""КИТ Финанс Брокер"" понизил прогнозную цену акций ""Ростелекома"" до 70 рублей за бумагу. 

🔹 Прогнозная стоимость акций Henderson на горизонте года составляет 680 рублей за штуку, говорится в материале аналитика Freedom Finance Global.

#экспертыотмечают #прогноз
@ifax_go"
2025-04-15 11:58:35,"**Совет директоров ""Смарттехгрупп"" установил цену допэмиссии в пользу ПСБ на уровне 1,89 руб./акция**

Совет директоров ПАО ""Смарттехгрупп"" (СТГ), основным активом которого является микрофинансовая компания ""КарМани"" (CarMoney), установил цену акций допэмиссии, размещаемых по закрытой подписке в пользу ПСБ, на уровне 1,89 руб. за бумагу, говорится в сообщении компании.

@ifax_go"
2025-04-15 11:32:34,"**""ПИК"" не планирует выплачивать дивиденды по итогам 2024 года**

Девелопер ""ПИК"" не планирует выплачивать дивиденды по итогам 2024 года, сообщили ""Интерфаксу"" в IR-службе компании.

Официальная рекомендация совета директоров ожидается в мае.

В последний раз ""ПИК"" платил дивиденды 4 года назад - в 2021 году: 22,51 рубля на акцию за 2020 год и еще 22,92 рубля на акцию за I квартал 2021 года - в общей сложности около 30 млрд рублей.

@ifax_go"
2025-04-15 10:59:06,"🏦**Bank of America в I квартале увеличил чистую прибыль на 10%, выручку - на 6%**

Bank of America Corp., второй по размеру активов банк США, в первом квартале 2025 года увеличил чистую прибыль примерно на 10%, выручку - на 6%.

Как сообщается в пресс-релизе банка, чистая прибыль в январе-марте составила $7,4 млрд, или 90 центов в расчете на акцию, по сравнению с $6,7 млрд, или 76 центов на акцию, полученными за аналогичный период предыдущего года.

Выручка повысилась до $27,4 млрд против $25,8 млрд годом ранее.

@ifax_go"
2025-04-15 10:48:09,"**""Балтийский лизинг"" размещает ЦФА на 1 млрд рублей под 22% годовых**

ООО ""Балтийский лизинг"" размещает выпуск цифровых финансовых активов (ЦФА) объемом до 1 млрд руб. на платформе Альфа-банка, говорится в решении о выпуске ЦФА на сайте платформы.

Выпуск представлен в форме денежного требования к эмитенту с процентной ставкой 22,1% годовых и ежемесячными выплатами. Дата погашения - 21 января 2026 года.

Стоимость одного ЦФА составляет 1 тыс. рублей. Сбор заявок пройдет до 21 апреля 13:00 мск.

@ifax_go"
2025-04-15 10:13:51,"**Акционеры ""Полюса"" одобрили финальные дивиденды за 2024 год в 73 руб. на акцию**

Акционеры ""Полюса"" одобрили финальные дивиденды за 2024 год в размере 73 рубля на акцию, сообщила компания.

Это соответствует рекомендации 730 рублей на акцию до дробления (в марте компания завершила дробление акций с коэффициентом 1:10).

Датой, на которую определяются лица, имеющие право на получение дивидендов, установлено 25 апреля.

В общей сложности сумма выплат может составить 99 млрд рублей. УК компании состоит из более чем 1,36 млрд акций. 

@ifax_go"
2025-04-15 09:13:19,"**Калужский ""Кристалл"" сохраняет планы по выплате дивидендов за 2024 год**

Калужский ликеро-водочный завода ""Кристалл"" (""КЛВЗ Кристалл"" - основная операционная компания ПАО ""АГ Кристалл"") сохраняет планы по выплате дивидендов по итогам 2024 года, сообщил председатель совета директоров ПАО, бенефициар компании Павел Победкин на вебинаре во вторник.

По его словам, рекомендация по размеру дивидендов будет дана приблизительно через месяц.

@ifax_go"
2025-04-15 08:11:40,"🛢**МЭА под давлением торговых войн понизило оценку роста мирового спроса на нефть в 2025 году на 300 тыс. б/с**

Международное энергетическое агентство на фоне эскалации в глобальной торговле резко понизило свою оценку роста мирового спроса на нефть в 2025 году - до 726 тыс. б/с, сообщается в его ежемесячном отчете.

Месяцем ранее оно прогнозировало данный показатель на уровне 1,031 млн б/с. Таким образом, аналитики понизили оценку роста спроса на 305 тыс. б/с.

__""Ухудшение перспектив мировой экономики на фоне внезапной эскалации торговой напряженности в начале апреля привело к понижению нашего прогноза роста спроса на нефть. (...) Около половины этого снижения приходится на США и Китай, большая часть - на азиатские страны, ориентированные на торговлю"",__ - сообщается в отчете.

В то же время, в агентстве отмечают позитивную динамику по потреблению нефти в I квартале: на фоне относительно холодного окончания зимы в ключевых регионах прирост спроса за этот период достиг 1,2 млн б/с - самого высокого квартального показателя более чем за год.

При этом первая оценка МЭА по спросу на нефть в 2026 году предусматривает дальнейшее замедление темпов прироста - до 692 тыс. б/с. 

@ifax_go"
2025-04-15 07:39:52,"**СД ""Группа Аренадата"" рекомендовал дивиденды за 2024 год в размере 0,86 руб. на обыкновенную акцию**

Совет директоров ПАО ""Группа Аренадата"" рекомендовал выплатить дивиденды за 2024 год в размере 0,86 рублей на обыкновенную акцию, говорится в сообщении компании.

Всего на выплату дивидендов рекомендовано направить 181,1 млн рублей. Из них 179,8 млн рублей на выплату дивидендов по обыкновенным акциям, 54,6 тыс. рублей по привилегированным акциям типа ""А"" (0,01 рубля на одну акцию), 285,8 тыс. рублей по привилегированным акциям типа ""В"" (0,03 рубля на одну акцию), 362,7 тыс. рублей по привилегированным акциям типа ""Г"" (0,04 рубля на одну акцию).

Дата закрытия реестра акционеров, имеющих право на дивиденды, - 6 июня 2025 года.

Также совет директоров компании рекомендовал выплатить промежуточные дивиденды за I квартал 2025 года в размере 2,57 руб. на обыкновенную акцию - или 537,5 млн рублей. По привилегированным акциям типа ""А"" рекомендовано выплатить дивиденды в размере 0,001 рубля на одну акцию, типа ""В"" - 0,03 рубля, типа ""Г"" - 0,04 рубля.

Дата закрытия реестра акционеров, имеющих право на промежуточные дивиденды, - также 6 июня 2025 года.

@ifax_go"
2025-04-15 07:08:25,"🇷🇺**Рынок акций РФ открылся в основную сессию ростом индексов МосБиржи и РТС на 0,2%**

Рынок акций РФ на старте торгов основной сессии на МосБирже во вторник корректируется вверх в ожидании прогресса в процессе мирного урегулирования военного конфликта на Украине, а также на фоне благоприятной внешней фондовой конъюнктуры и подросшей нефти. Индексы МосБиржи и РТС за минуту торгов подросли на 0,2% к уровню закрытия основной сессии накануне, в лидерах роста выступают акции ""Газпрома"" (+0,8%) и ""Норникеля"" (+0,8%).

К 10:01 МСК индекс МосБиржи составил 2824,41 пункта (+0,2%), индекс РТС - 1075,0 пункта (+0,2%); цены большинства ""голубых фишек"" на МосБирже выросли в пределах 0,7%.

Официальный курс доллара США, установленный ЦБ РФ с 15 апреля, составляет 82,7671 руб. (-1,24 рубля).

@ifax_go"
2025-04-15 07:07:19,"**Рубль утром немного понижается в паре с юанем в ожидании новых драйверов к более сильным движениям**

По итогам первой минуты торгов курс юаня составил 11,22 руб. (+2,25 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 0,74 коп. ниже уровня действующего официального курса.

@ifax_go"
