Дата,Текст
2025-02-12 08:48:26,"**📈Акции Alibaba взлетели на 8,5% на слухах о партнерстве с Apple в сфере ИИ**

Акции Alibaba Group Holding выросли в среду рекордными темпами за два года на сообщениях СМИ о прогрессе в партнерстве с Apple Inc. по внедрению функций искусственного интеллекта (ИИ) в смартфоны в Китае.

Apple подала заявку властям КНР на одобрение внедрения функционала Apple Intelligence, разработанного совместно с Alibaba, пишет The Wall Street Journal со ссылкой на информированный источник. Процесс рассмотрения может занять несколько месяцев, добавил источник.

Акции Alibaba в Гонконге подорожали на 8,5% по итогам торгов в среду, показав лучшую динамику за два года.

Apple Intelligence была представлена в прошлом году. Этот основанный на ИИ инструмент включает в себя улучшение работы голосового помощника Siri, а также новые возможности в сфере генерации текста и редактирования фотографий.

При этом китайские регуляторы настаивают на том, что для внедрения этой опции в смартфоны на территории КНР Apple должна сотрудничать с местной компанией. Ранее сообщалось, что она выбрала партнером Baidu, но в конце прошлого года источники сообщили о проблемах в совместной работе.

@ifax_go"
2025-02-12 08:10:01,"**Промсвязьбанк зафиксировал объем размещения облигаций в размере 8 млрд рублей**

ПАО ""Промсвязьбанк"" зафиксировало объем размещения годовых облигаций серии 003P-11 в размере 8 млрд рублей, сообщил ""Интерфаксу"" источник на финансовом рынке.

Сбор заявок на выпуск прошел 11 февраля. Ставка 1-4-го квартальных купонов по итогам маркетинга установлена на уровне 22,3% годовых.

Организатором и агентом по размещению ПСБ выступает самостоятельно. Техразмещение запланировано на 14 февраля. Выпуск доступен для приобретения неквалифицированным инвесторам без прохождения тестирования.

АКРА присвоило эмиссии ожидаемый кредитный рейтинг eAAA(RU).

@ifax_go"
2025-02-12 07:24:07,"**Чистая прибыль ""НОВАТЭКа"" за II полугодие составила 151,8 млрд рублей**

Чистая прибыль ""НОВАТЭКа"" в 2024 году составила 493,5 млрд рублей, что на 6,6% выше, чем годом ранее, нормализованная прибыль, относящаяся к акционерам, без учета эффекта от курсовых разниц составила 553,4 млрд руб. в 2024 году, что на 4,6% выше показателя 2023 года, сообщила компания.

Таким образом, по итогам второго полугодия, чистая прибыль ""НОВАТЭКа"" составила 151,8 млрд рублей. Рынок ожидал 192 млрд рублей.

Нормализованная EBITDA с учетом доли в EBITDA совместных предприятий в 2024 году составила 1 трлн 8 млрд руб., увеличившись на 13,2% по сравнению с 2023 годом. Таким образом, по итогам второго полугодия показатель составил почти 527 млрд рублей, рынок ожидал 501 млрд рублей.

@ifax_go"
2025-02-12 07:09:27,"**Рубль утром укрепляется в паре с юанем, несмотря на снижение нефти**

По итогам первой минуты торгов курс юаня составил 12,8865 руб. (-2,85 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 13,93 коп. ниже уровня действующего официального курса.

@ifax_go"
2025-02-12 07:08:58,"🇷🇺**Рынок акций РФ открылся в основную сессию ростом индексов МосБиржи и РТС на 0,7%**

Рынок акций РФ на старте торгов основной сессии на Мосбирже в среду растет на фоне улучшения внешней фондовой конъюнктуры, а также в ожидании неизменности ставки ЦБ РФ на февральском заседании и свежих новостей относительно урегулирования конфликта вокруг Украины; сдерживающим фактором выступает проседающая нефть. Индексы МосБиржи и РТС за минуту торгов прибавили по 0,7%, лидируют в росте ""префы"" ""Транснефти"" (+3%) и акции ПАО ""Группа Позитив"" (+2,8%).

К 10:01 МСК индекс МосБиржи составил 3040,16 пункта (+0,73%), индекс РТС - 999,68 пункта (+0,73%); цены большинства ""голубых фишек"" на Мосбирже выросли в пределах 2,4%.

Официальный курс доллара США, установленный ЦБ РФ с 12 февраля, составляет 95,8024 руб. (-97,97 копейки).

@ifax_go"
2025-02-12 06:52:25,"💼**Berkshire купила акции Occidental Petroleum еще на $36 млн**

Инвестиционная компания американского миллиардера Уоррена Баффета Berkshire Hathaway докупила акции Occidental Petroleum, занимающейся добычей нефти и газа на сланцевых месторождениях, на сумму порядка $36 млн.

За последние дни Berkshire приобрела 763 тыс. акций Occidental, увеличив свой пакет до 264,9 млн акций, говорится в документах, направленных в Комиссию по ценным бумагам и биржам (SEC). Таким образом, Berkshire теперь владеет примерно 28,3% акций Occidental общей стоимостью порядка $12,9 млрд.

Стоимость бумаг Occidental снизилась на 15,6% за последние 12 месяцев, котировки завершили торги во вторник на отметке $48,61 за акцию. Тем временем прошлой весной цена акций компании достигала $70, отмечает Market Watch.

@ifax_go"
2025-02-12 06:01:09,"**🛢Brent подешевела до $76,7 за баррель на данных API о запасах в США**

Цены на нефть снижаются в среду после публикации данных Американского института нефти (API), показавших резкий рост запасов в США.

Согласно оценкам API, запасы нефти в стране на прошлой неделе увеличились на 9,043 млн баррелей. Такой рост является максимальным с марта.

Стоимость апрельских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 8:20 мск составляет $76,68 за баррель, что на $0,32 (0,42%) ниже, чем на закрытие предыдущих торгов. 

Фьючерсы на нефть WTI на март на электронных торгах Нью-Йоркской товарной биржи снизились в цене к этому времени на $0,35 (0,48%), до $72,97 за баррель. 

@ifax_go"
2025-02-12 05:46:52,"🇺🇸**Индексы США закрылись без единой динамики после выступления Пауэлла**

Американские фондовые индексы завершили со слабыми и разнонаправленными изменениями сессию во вторник, участники рынка оценивали выступление главы Федеральной резервной системы (ФРС) Джерома Пауэлла.

Федрезерв не видит необходимости спешить с дальнейшим снижением базовой процентной ставки, заявил Пауэлл в ходе выступления в банковском комитете Сената. Он добавил, что экономика США остается сильной, а рынок труда, который был перегретым, немного __""остыл""__ и является устойчивым. Он добавил, что инфляция приблизилась к цели ФРС в 2%, но остается несколько повышенной.

Тем временем глава Федерального резервного банка (ФРБ) Кливленда Бет Хаммак считает уместным удерживать процентные ставки стабильными в течение __""некоторого времени"" __в ожидании дальнейшего прогресса в плане замедления инфляции.

Акции Coca-Cola Co. подорожали на 4,8% и стали лидером роста в составе индекса Dow Jones после того, как крупнейший в мире производитель безалкогольных напитков увеличил чистую прибыль в четвертом квартале 2024 года на 11%, выручку - на 6%.

🔺Dow Jones повысился на 0,28% и составил 44593,65 пункта.

🔺Значение S&P 500 увеличилось на 0,03% - до 6068,5 пункта.

🔻Nasdaq потерял 0,36% и составил 19665,04 пункта.

@ifax_go"
2025-02-11 17:23:30,"**Краткий обзор экономической повестки дня:**

🔹 Глава Российского союза промышленников и предпринимателей (РСПП) Александр Шохин считает наиболее вероятным сценарием на ближайшем заседании совета директоров Банка России сохранение ""ключа"", а снижение ждет не ранее апреля.

🔹 Правительство РФ обсуждает введение моратория на выплату дивидендов ПАО ""РусГидро"" до 2028 г. в качестве меры по стабилизации финансового состояния компании, сообщила газета ""Коммерсантъ"" со ссылкой на источники.

🔹 Сбербанк в январе увеличил чистую прибыль по РСБУ на 15,5% - до 132,9 млрд руб. по сравнению со 115,1 млрд руб. прибыли годом ранее.

🔹 Сбербанк в январе сократил корпоративный кредитный портфель по РСБУ на 0,8%, розничный - на 0,5%.

🔹 Чистая прибыль ""Норникеля"" по РСБУ за 2024 год сократилась на 57%, до 123 млрд рублей.

🔹 Экономика РФ находится в фазе ""управляемого охлаждения"" в поисках баланса динамики ключевых индикаторов: темпы кредитования и роста ВВП замедляются, параллельно происходит торможение инфляции, заявил вице-премьер Александр Новак.

🔹 Российский Райффайзенбанк стал номинальным держателем 13,1% акций АО ""Казахстанская фондовая биржа"" (KASE), крупнейшей биржи в Казахстане, по данным KASE.

🔹 ""Московская биржа"" к 1 марта обеспечит техническую готовность к старту торгов в экспериментальном режиме на фондовом рынке по выходным.

#итогидня
@ifax_go"
2025-02-11 16:16:17,"🛢**Brent подорожала до $76,68 за баррель**

Цены на нефть продолжают активно подниматься вечером во вторник.

Апрельские фьючерсы на сорт Brent на лондонской бирже ICE Futures по данным на 19:00 мск подорожали на $0,81 (1,07%), до $76,68 за баррель.

Фьючерсы на нефть WTI на март на Нью-Йоркской товарной бирже выросли в цене к этому времени на $0,71 (0,98%), до $73,03 за баррель.

@ifax_go"
2025-02-11 15:57:50,"🇷🇺**Рынок акций РФ поднялся к 3020п по индексу МосБиржи после локальной коррекции**

Рынок акций РФ во вторник вырос после локальной коррекции из-за фиксации прибыли игроками в связи с опасениями, что вопрос урегулирования конфликта вокруг Украины может оказаться более продолжительным, чем ожидалось ранее; фактором поддержки выступила подорожавшая нефть. Индекс МосБиржи поднялся в район 3020 пунктов после утренней просадки в район 2980 пунктов; в лидерах роста выступили акции ""Ростелекома"" (+3%) и ПАО ""Группа Позитив"" (+3,1%), аутсайдерами стали акции ""РусГидро"" (-7,3%) из-за возможного моратория на выплату дивидендов.

По итогам торгов индекс МосБиржи составил 3018,02 пункта (+0,2%, минимум сессии - 2982,61 пункта), индекс РТС - 992,4 пункта (+1,2%); цены большинства ""голубых фишек"" на Мосбирже изменились в пределах 2,7%.

Официальный курс доллара США, установленный ЦБ РФ с 12 февраля, составил 95,8024 руб. (-97,97 копейки).

@ifax_go"
2025-02-11 15:49:51,"**Мосбиржа к 1 марта обеспечивает техническую готовность к запуску торгов по выходным**

""Московская биржа"" к 1 марта обеспечит техническую готовность к старту торгов в экспериментальном режиме на фондовом рынке по выходным, говорится в сообщении площадки.

Управляющий директор по фондовому рынку Мосбиржи Борис Блохин в январе говорил, что запуск торгов по выходным акциями, паевыми фондами и контрактами на срочном рынке предполагается в конце второго квартала 2025 года. __""Планируется реализация торгов в выходные дни в виде дополнительных сессий первого стандартного торгового дня, то есть расчеты по сделкам в выходные будут осуществляться в первый рабочий день после праздников/выходных""__, - отмечал он.

@ifax_go"
2025-02-11 15:16:00,"🗣**ФРС не видит необходимости спешить с дальнейшим снижением ставки - Пауэлл**

Федеральная резервная система (ФРС) не видит необходимости спешить с дальнейшим снижением базовой процентной ставки, заявил председатель Федеральной резервной системы (ФРС) Джером Пауэлл в ходе выступления в банковском комитете Сената США.

__""Поскольку денежно-кредитная политика в данный момент является существенно менее ограничительной, чем она была, и экономика США остается сильной, нам не нужно спешить с корректировкой нашего подхода""__, - сказал Пауэлл.

Он добавил, что инфляция в США приблизилась к цели ФРС в 2%, но остается повышенной.

Федрезерв опустил ставку на 100 базисных пунктов с сентября по декабрь 2024 года - до текущего уровня в 4,25-4,5% годовых. Регулятор не стал менять ставку на январском заседании.

@ifax_go"
2025-02-11 15:08:33,"🇺🇸**Уолл-стрит снижается в ожидании выступления Пауэлла**

Американские фондовые индексы снижаются в начале торгов во вторник, участники рынка ждут выступления главы Федеральной резервной системы (ФРС) Джерома Пауэлла.

Пауэлл выступит в Банковском комитете Сената, и аналитики и трейдеры будут внимательно следить за его заявлениями о пошлинах и их возможном влиянии на инфляцию в Штатах.

Кроме того, трейдеры ждут данных об инфляции в Штатах за январь, которые будут обнародованы в среду.

Акции Coca-Cola Co. дорожают на 3,8% после того, как крупнейший в мире производитель безалкогольных напитков увеличил чистую прибыль в четвертом квартале 2024 года на 11%, выручку - на 6%.

🔻Значение Dow Jones к 17:56 мск понизилось на 0,22% и составило 44371,14 пункта.

🔻S&P 500 уменьшилось на 0,22% - до 6053,35 пункта.

🔻Nasdaq потерял 0,25% и составил 19665,04 пункта.

@ifax_go"
2025-02-11 14:34:16,"**Официальные курсы ЦБ РФ с 12 февраля - 95,8024 руб./$1 и 99,1953 руб.****/EUR1**

@interfaxonline"
2025-02-11 14:12:08,"🗓**СД ""Черкизово"" 12 февраля рассмотрит вопрос о дивидендах за 2024 год**

Совет директоров ПАО ""Группа Черкизово"", одного из ведущих производителей мясной продукции в РФ, 12 февраля обсудит вопрос о дивидендах за 2024 год.

__""О рекомендациях по распределению прибыли общества, в том числе выплате (объявлении) дивидендов, и убытков по результатам 2024 года""__, - сообщается в повестке дня заседания.

Совет также рассмотрит вопрос о созыве годового собрания акционеров и др.

@ifax_go"
2025-02-11 11:51:28,"🔮**Дайджест инвестпрогнозов:**

🔹 ""Т-Инвестиции"" сохраняют позитивную оценку перспектив акций ПАО ""Хендерсон Фэшн Групп"" (Henderson) и целевую цену на уровне 810 рублей за бумагу. 

 🔹 ""Финам"" открыл торговую идею ""покупать акции ПАО ""Корпоративный центр ИКС 5"" (X5) с целью 3700 рублей за штуку"" с горизонтом инвестирования 1 месяц. Цена входа: текущая рыночная, потенциальная доходность: 24%, стоп-приказ: 3144 рубля. 

🔹 Текущий цикл повышения ключевой ставки Банка России, скорее всего, завершен, говорится в материале аналитика инвестиционной компании ""Велес Капитал"".

🔹 Инвестиционный банк ""Синара"" понизил рекомендацию для акций ""МД Медикал Груп"" с ""покупать"" до ""держать"" после роста котировок на 20% с середины декабря прошлого года. 

🔹 ""Финам"" подтверждает рейтинг ""покупать"" для обыкновенных и привилегированных акций Сбербанка с прогнозной стоимостью на уровне 356,5 рубля за штуку для обоих типов бумаг. 

🔹 Промсвязьбанк сохраняет прогнозную стоимость акций ГМК ""Норильский никель"" на уровне 141 рубля за штуку на горизонте года.

🔹 Технически котировки золота, скорее всего, поднимутся до уровня $3000 за тройскую унцию в ближайшие недели или даже дни, считают аналитики телеграм-канала ""Мои Инвестиции"".

🔹 ""БКС Мир инвестиций"" сохраняет нейтральную оценку акций ГМК ""Норильский никель"". 

🔹 Потенциал роста акций ГМК ""Норильский никель"" составляет 16% на горизонте года, полагают аналитики ""Т-Инвестиций"".

🔹 Возможно постепенное увеличение в портфеле инвесторов облигаций с фиксированной ставкой, сценарий начало цикла снижения ставки во втором полугодии 2025 года остается базовым, говорится в обзоре аналитика Промсвязьбанка.

🔹 Котировки акций ""Европлана"" могут вырасти до 880-900 рублей за штуку в ближайший год, считают аналитики телеграм-канала ""Мои Инвестиции"".

🔹 ""БКС Мир инвестиций"" понизил прогнозную стоимость акций ""Группы Позитив"" (головная компания группы Positive Technologies) с 2200 рублей до 1300 рублей за штуку с учетом слабых результатов по отгрузкам за 2024 год. ""Негативный"" взгляд на эти бумаги был подтвержден.

🔹 Покупка акций ""Полюса"" на текущих ценовых уровнях нецелесообразна, полагает аналитик Freedom Finance Global. Эксперт подтверждает рекомендацию ""держать"" для акций золотодобытчика с целевой ценой 21,8 тыс. руб. за бумагу.

🔹 ""Ренессанс Капитал"" пересмотрел прогнозные цены и рекомендации для акций российских нефтяных компаний. Как отмечают аналитики, с учетом текущих нефтяных цен, а также сохраняющегося санкционного давления и непростой макросреды они нейтрально смотрят на сектор.

🔹 Инвестиционный банк ""Синара"" сохраняет рейтинг ""покупать"" для акций Amazon.com Inc., Alibaba Group Holding и Xiaomi. 

🔹 ""Финам"" подтверждает рейтинг ""продавать"" для акций Amazon.com Inc. с прогнозной стоимостью на уровне $190 за штуку, что предполагает потенциал снижения 22%. 

#экспертыотмечают #прогноз
@ifax_go"
2025-02-11 09:32:58,"🗣**Экономика РФ проходит период ""управляемого охлаждения"", инфляция замедляется - Новак**

__""Сейчас мы находимся в периоде, так сказать, управляемого охлаждения экономики в поисках баланса между задачей сдерживания инфляции и обеспечения экономического роста. Темпы роста ВВП в IV квартале были ниже, чем в начале года, то есть происходит замедление, и замедляются в основном отрасли, ориентированные на внутренний спрос гражданский, и на экспорт. Проводится жесткая денежно-кредитная политика для обеспечения снижения инфляции, ужесточилось макропруденциальное регулирование ЦБ РФ, соответственно, мы наблюдаем также постепенное замедление темпов потребительского, ипотечного и корпоративного кредитования""__, - заявил вице-премьер Александр Новак, выступая во вторник на заседании комитета Совета Федерации.

__""Важно сегодня в рамках проводимой жесткой ДКП и экономической политики обеспечить такой баланс между темпами роста экономики и задачами, связанными со снижением инфляции"",__ - сказал вице-премьер.

По его словам, в последние недели темпы инфляции уже __""несколько замедлились""__ - с 0,22-0,25% до 0,16%. __""Меры, которые принимаются, обеспечивают сдерживающее влияние на инфляцию"", __- резюмировал он.

@ifax_go"
2025-02-11 09:05:09,"**Чистая прибыль ""Норникеля"" по РСБУ в 2024 году упала на 57% **

Чистая прибыль ""Норникеля"" по РСБУ за 2024 год сократилась на 57%, до 123 млрд рублей, говорится в сообщении компании.

Падение в основном объясняется уменьшением доходов от участия в других организациях, что было частично компенсировано снижением расходов по курсовым разницам, пояснил представитель компании.

Выручка за 2024 год выросла на 3% и составила 905 млрд рублей, что обусловлено ростом мировых цен на медь и ослаблением рубля, но было частично компенсировано снижением мировых цен на металлы платиновой группы.

Валовая прибыль выросла на 11%, до 341 млрд рублей, прибыль от продаж - на 8%, до 244 млрд рублей.

Себестоимость за 2024 год составила 564 млрд рублей по сравнению с 570 млрд рублей годом ранее.

Процентные расходы за 2024 год составили 149 млрд руб., увеличившись на 67 млрд руб., или 82% по сравнению с 2023 годом, в связи с ростом процентных ставок и рефинансированием части задолженности из долларов в рубли.

@ifax_go"
2025-02-11 08:08:54,"**🛢Morgan Stanley понизил прогноз цены на Brent в I квартале до $75 за баррель**

Аналитики Morgan Stanley понизили прогноз цены на нефть сорта Brent в первом квартале на $2,5 - до $75 за баррель, а также отметили, что тарифная политика администрации президента США Дональда Трампа может ослабить спрос мировой экономики и привести его в большее соответствие с предложением во втором полугодии 2025 года.

По их словам, введение пошлин и усиление торговой напряженности может нанести болезненный удар по нефтеемким сегментам. Возросшая неопределенность в отношении перспектив спроса, вероятно, заставит ОПЕК+ отложить постепенное сворачивание ограничений на добычу нефти, которое организация планировала начать с 1 апреля.

В Morgan не изменили предыдущие оценки спроса на нефть в этом году, но отметили вероятность того, что во втором полугодии ее предложение будет ниже, чем предполагалось ранее.

Продление ограничений по добыче ОПЕК+ снизит прогноз банка по предложению на 400 тыс. баррелей в сутки.

Аналитики также отмечают введение дополнительных санкций против нефтяной отрасли России и возвращение политики максимального давления по отношению к Ирану, призванной свести к нулю экспорт нефти из страны.

@ifax_go"
2025-02-11 07:21:05,"📉**Акции ""РусГидро"" упали на 6,3% на слухах о том, что правительство обсуждает введение моратория на выплату дивидендов компанией до 2028 года**

Акции ""РусГидро"" в начале торгов на Московской бирже во вторник упали на 6,3% (до 0,5321 рубля за штуку) на слухах о том, что правительство РФ обсуждает введение моратория на выплату дивидендов компанией до 2028 года.

Правительство РФ обсуждает введение моратория на выплату дивидендов ПАО ""РусГидро"" до 2028 года в качестве меры по стабилизации финансового состояния компании, сообщила газета ""Коммерсантъ"" со ссылкой на источники. Вместо этого средства предлагается направить на погашение заимствований ""Дальневосточной генерирующей компании"" (ДГК, входит в ""РусГидро""), привлеченных в рамках рефинансирования кредитов, а также на финансирование инвестпрограммы ""РусГидро"". По данным источников газеты, экономический эффект от этой меры предварительно оценивается в 125-150 млрд руб.

Среди мер поддержки компании также фигурирует ускоренная либерализация цен на Дальнем Востоке, который с 1 января 2025 г. отнесен ко II ценовой зоне оптового энергорынка (Сибирь), пишет ""Коммерсантъ"".

В то же время акционеры компании до сих пор не приняли решение о выплате дивидендов за 2023 г. __""Я считаю, что платить дивиденды при сегодняшней стоимости кредитов - достаточно сложный вопрос"",__ - говорил ""Интерфаксу"" осенью 2024 г. гендиректор ""РусГидро"" Виктор Хмарин, подчеркивая, что это директивный вопрос и зависит от основного акционера - правительства РФ.

@ifax_go"
2025-02-11 07:08:44,"**Рубль утром слегка укрепляется в паре с юанем на фоне растущей нефти**

По итогам первой минуты торгов курс юаня составил 13,1095 руб. (-0,5 коп. к уровню предыдущего закрытия). Китайская валюта при этом оказалась на 13,26 коп. ниже уровня действующего официального курса.

@ifax_go"
2025-02-11 07:08:15,"🇷🇺**Рынок акций РФ открылся в основную сессию снижением индексов МосБиржи и РТС**

Рынок акций РФ на старте торгов утренней сессии на Мосбирже во вторник корректируется вниз после ралли накануне, игроки фиксируют прибыль на фоне опасений, что вопрос урегулирования конфликта вокруг Украины может оказаться более продолжительным, чем ожидалось ранее; фактором поддержки выступает подорожавшая нефть. Индексы РТС и МосБиржи за минуту торгов просели на 0,5%, лидерами снижения выступают акции ""РусГидро"" (-8%) из-за возможного моратория на выплату дивидендов.

К 10:01 МСК индекс МосБиржи составил 2998,3 пункта (-0,5%), индекс РТС - 975,94 пункта (-0,5%); цены большинства ""голубых фишек"" на Мосбирже снизились в пределах 2,5%.

Официальный курс доллара США, установленный ЦБ РФ с 11 февраля, составляет 96,7821 руб. (-49,41 копейки).

@ifax_go"
2025-02-11 06:59:51,"**Сбербанк в январе увеличил чистую прибыль по РСБУ на 15,5% - до 132,9 млрд рублей**

Сбербанк в январе увеличил чистую прибыль по РСБУ на 15,5% - до 132,9 млрд руб. по сравнению со 115,1 млрд руб. прибыли годом ранее, говорится в сообщении банка.

__""Благодаря сильной базе, созданной в предыдущем году, высокой операционной эффективности бизнеса и фокусу на удержании качества кредитного портфеля нам удалось достичь двузначного роста прибыли"",__ - сообщил президент - председатель правления Сбербанка Герман Греф, слова которого приводятся в пресс-релизе.

Рентабельность капитала в январе 2025 года составила 22,2%, увеличившись с 20,7% в январе 2024 года.

@ifax_go"
2025-02-11 06:11:36,"🛢**Brent подорожала до $76,15 за баррель**

Цены на нефть продолжают расти утром во вторник на фоне опасений возобновления конфликта между Израилем и ХАМАС.

Стоимость апрельских фьючерсов на сорт Brent на лондонской бирже ICE Futures по данным на 8:09 мск составляет $76,15 за баррель, что на $0,28 (0,37%) выше, чем на закрытие предыдущих торгов. 

Фьючерсы на нефть WTI на март на электронных торгах Нью-Йоркской товарной биржи выросли в цене к этому времени на $0,22 (0,3%), до $72,54 за баррель.

@ifax_go"
2025-02-11 05:58:38,"**Консорциум Маска хочет купить контролирующую структуру OpenAI за $100 млрд**

Американский миллиардер Илон Маск и группа других инвесторов направили предложение о покупке некоммерческой организации, контролирующей ИИ-стартап OpenAI, примерно за $100 млрд, пишет Financial Times.

Заявка была направлена накануне, говорит юрист бизнесмена Марк Тоберофф.

Глава OpenAI Сэм Альтман в социальной сети X (бывшая Twitter) отреагировал на это предложение словами __""нет, спасибо, но мы купим Twitter за $9,74 млрд, если хотите"".__ Маск приобрел Twitter в 2022 году за $44 млрд.

@ifax_go"
2025-02-11 05:55:01,"🗣**Глава РСПП Шохин не ждет снижения ставки ЦБ раньше апреля**

Глава Российского союза промышленников и предпринимателей (РСПП) Александр Шохин, в конце января от лица бизнеса пообещавший овации главе ЦБ РФ Эльвире Набиуллиной в случае снижения ключевой ставки на ближайшем заседании совета директоров банка, считает наиболее вероятным сценарием сохранение ""ключа"", а снижение ждет не ранее апреля.

__""У меня ожидание, что ставка сохранится на прежнем уровне. Центральный банк должен еще до апреля оценить, как влияет ключевая ставка и регуляторика Центрального банка, которая тоже обновляется, не только на кредитную активность заемщиков, физических и юридических лиц, но и на состояние экономики. Я думаю, что было бы разумно сейчас не то чтобы взять паузу, но действительно мониторить вместе с правительством все аспекты влияния денежно-кредитной политики и ставки на экономику и в равной степени выработать механизмы и инструменты сбалансированные денежно-кредитной и бюджетно-финансовой политики"",__ - сказал он журналистам.

Ближайшее заседание совета директоров ЦБ по ставке запланировано на 14 февраля.

Повышение либо снижение ставки в феврале глава РСПП считает маловероятным из-за неопределенной ситуации в экономике РФ.

__""Были разноречивые сигналы, в том числе, с одной стороны, есть оценки от бизнеса, что замедляется инвестиционная активность, что есть неплатежи от контрагентов и так далее, а с другой стороны, PMI, индекс деловой среды, вдруг вырос неожиданно в январе до 53%. То есть разноречивые сигналы. И, так сказать, с одной стороны мы видим, что кредитная активность снижается, но инфляция - то она повысилась, то начала снижаться на этой неделе. Поэтому устойчивые тренды пока еще поймать трудно. Но я думаю, что именно поэтому повышения точно не должно быть. Но и на снижение Центральный банк не решится. А апреле уже можно решаться и на снижение"",__ - полагает он.

@ifax_go"
2025-02-11 05:45:17,"🇺🇸**Уолл-стрит выросла в понедельник вслед за акциями сталеваров**

Американские фондовые индексы завершили ростом сессию в понедельник.

Участники рынка оценивают новые заявления президента США Дональда Трампа. В выходные он сообщил о намерении ввести 25%-ные пошлины на все поставки стали и алюминия в США. Кроме того, Трамп пообещал принять ответные меры в отношении стран, облагающих пошлинами американские товары.

На этих новостях капитализация сталелитейной компании U.S. Steel выросла на 4,8%, Cleveland-Cliffs - на 18%, Nucor Corp. - на 5,6%, производителя алюминия Alcoa - на 2,2%.

Акции McDonald's Corp. подорожали на 4,8% благодаря тому, что крупнейшая в мире сеть ресторанов быстрого питания в четвертом квартале увеличила сопоставимые продажи сильнее ожиданий рынков.

🔺Значение Dow Jones по итогам торгов в понедельник повысилось на 0,38% и составило 44470,41 пункта.

🔺S&P 500 увеличился на 0,67% - до 6066,44 пункта.

🔺Nasdaq прибавил 0,98% и составил 19714,27 пункта.

@ifax_go"
